TOKEN	TOPIC_NUM	POST_NUM	SENT_NUM	IS_ANSWER	HEAD	NER	COREFERENCE_CLUSTER	
сдавило	7	16	9	0	сказала	0	0	
в	7	16	10	0	туалет	0	0	
туалет	7	16	10	0	ходила	0	0	
ходила	7	16	10	0	ходила	0	0	
давно	7	16	10	0	ходила	0	0	
3	7	16	10	0	дня	0	0	
4	7	16	10	0	дня	0	0	
дня	7	16	10	0	давно	0	0	
назад	7	16	10	0	дня	0	0	
вчера	7	16	10	0	пила	0	0	
пила	7	16	10	0	ходила	0	0	
полторак	7	16	10	0	пила	0	0	
от	7	16	10	0	запора	0	0	
запора	7	16	10	0	пила	0	0	
не	7	16	10	0	помогло	0	0	
помогло	7	16	10	0	ходила	0	0	
я	7	16	11	0	полагаю	0	0	
полагаю	7	16	11	0	полагаю	0	0	
что	7	16	11	0	полагаю	0	0	
из	7	16	11	0	запора	0	0	
за	7	16	11	0	запора	0	0	
запора	7	16	11	0	полагаю	0	0	
это	7	16	11	0	все	0	0	
все	7	16	11	0	полагаю	0	0	
но	7	16	12	0	есть	0	0	
есть	7	16	12	0	есть	0	0	
ещё	7	16	12	0	опухоль	0	0	
опухоль	7	16	12	0	есть	0	0	
и	7	16	12	0	асцит	0	0	
асцит	7	16	12	0	опухоль	0	0	
которые	7	16	12	0	могут	0	0	
тоже	7	16	12	0	могут	0	0	
могут	7	16	12	0	асцит	0	0	
все	7	16	12	0	сдавить	0	0	
сдавить	7	16	12	0	могут	0	0	
у	7	16	13	0	кого	0	0	
кого	7	16	13	0	так	0	0	
нибудь	7	16	13	0	так	0	0	
было	7	16	13	0	так	0	0	
так	7	16	13	0	так	0	0	
чем	7	16	14	0	можно	0	0	
можно	7	16	14	0	можно	0	0	
помочь	7	16	14	0	можно	0	0	
выясняйте	7	16	15	0	выясняйте	0	0	
причину	7	16	15	0	выясняйте	0	0	
у	7	16	15	0	мужа	0	0	
мужа	7	16	15	0	выясняйте	0	0	
похожее	7	16	15	0	состояние	0	0	
состояние	7	16	15	0	операцией	0	0	
было	7	16	15	0	операцией	0	0	
перед	7	16	15	0	операцией	0	0	
операцией	7	16	15	0	выясняйте	0	0	
когда	7	16	15	0	перекрыла	0	0	
опухоль	7	16	15	0	перекрыла	0	0	
перекрыла	7	16	15	0	операцией	0	0	
12перстную	7	16	15	0	перекрыла	0	0	
вот	7	16	16	0	не	0	0	
не	7	16	16	0	помню	0	0	
помню	7	16	16	0	помню	0	0	
чем	7	16	16	0	помню	0	0	
тогда	7	16	16	0	увидели	0	0	
увидели	7	16	16	0	помню	0	0	
толи	7	16	16	0	увидели	0	0	
фгдс	7	16	16	0	толи	0	0	
толи	7	16	16	0	толи	0	0	
кт	7	16	16	0	толи	0	0	
ираида68	7	17	0	1	ираида68	0	0	
28	7	17	0	1	март	0	0	
март	7	17	0	1	ираида68	0	0	
2021	7	17	0	1	март	0	0	
12:48	7	17	0	1	март	0	0	
писал	7	17	0	1	ираида68	0	0	
выясняйте	7	17	0	1	писал	0	0	
причину	7	17	0	1	выясняйте	0	0	
у	7	17	0	1	мужа	0	0	
мужа	7	17	0	1	выясняйте	0	0	
похожее	7	17	0	1	состояние	0	0	
состояние	7	17	0	1	операцией	0	0	
было	7	17	0	1	операцией	0	0	
перед	7	17	0	1	операцией	0	0	
операцией	7	17	0	1	выясняйте	0	0	
когда	7	17	0	1	перекрыла	0	0	
опухоль	7	17	0	1	перекрыла	0	0	
перекрыла	7	17	0	1	операцией	0	0	
12перстную	7	17	0	1	перекрыла	0	0	
вот	7	17	1	0	не	0	0	
не	7	17	1	0	помню	0	0	
помню	7	17	1	0	помню	0	0	
чем	7	17	1	0	помню	0	0	
тогда	7	17	1	0	увидели	0	0	
увидели	7	17	1	0	помню	0	0	
толи	7	17	1	0	увидели	0	0	
фгдс	7	17	1	0	толи	0	0	
толи	7	17	1	0	толи	0	0	
кт	7	17	1	0	толи	0	0	
непроходимость	7	17	2	0	исключают	0	0	
кишечника	7	17	2	0	непроходимость	0	0	
исключают	7	17	2	0	исключают	0	0	
рентгеном	7	17	2	0	исключают	0	0	
с	7	17	2	0	контрастом	0	0	
контрастом	7	17	2	0	рентгеном	0	0	
кажется	7	17	2	0	исключают	0	0	
так	7	17	2	0	кажется	0	0	
здравствуйте	7	18	0	0	здравствуйте	0	0	
у	7	18	1	0	мамы	0	0	
моей	7	18	1	0	мамы	0	0	
мамы	7	18	1	0	мамы	0	0	
тоже	7	18	1	0	рак	0	0	
рак	7	18	1	0	мамы	0	0	
проблемы	7	18	2	0	проходим	0	0	
с	7	18	2	0	желудком	0	0	
желудком	7	18	2	0	проблемы	0	0	
сейчас	7	18	2	0	общаемся	0	0	
общаемся	7	18	2	0	проблемы	0	0	
с	7	18	2	0	доктором	0	0	
опытным	7	18	2	0	доктором	0	0	
доктором	7	18	2	0	общаемся	0	0	
проходим	7	18	2	0	проходим	0	0	
лечение	7	18	2	0	проходим	0	0	
маме	7	18	3	0	лучше	0	0	
лучше	7	18	3	0	лучше	0	0	
я	7	18	4	0	видел	0	0	
видел	7	18	4	0	видел	0	0	
у	7	18	4	0	доктора	0	0	
доктора	7	18	4	0	видел	0	0	
пациентку	7	18	4	0	видел	0	0	
у	7	18	4	0	неё	0	0	
неё	7	18	4	0	видел	0	0	
рак	7	18	4	0	неё	0	0	
лёгкого	7	18	4	0	степени	0	0	
4	7	18	4	0	степени	0	0	
степени	7	18	4	0	рак	0	0	
живёт	7	18	4	0	видел	0	0	
уже	7	18	4	0	более	0	0	
более	7	18	4	0	года	0	0	
года	7	18	4	0	живёт	0	0	
и	7	18	4	0	чувствует	0	0	
чувствует	7	18	4	0	видел	0	0	
себя	7	18	4	0	чувствует	0	0	
хорошо	7	18	4	0	чувствует	0	0	
держимся	7	18	5	0	хорошо	0	0	
всё	7	18	5	0	хорошо	0	0	
будет	7	18	5	0	хорошо	0	0	
хорошо	7	18	5	0	хорошо	0	0	
каждый	7	18	6	0	человек	0	0	
человек	7	18	6	0	имеет	0	0	
имеет	7	18	6	0	имеет	0	0	
право	7	18	6	0	имеет	0	0	
на	7	18	6	0	жизнь	0	0	
долгую	7	18	6	0	жизнь	0	0	
и	7	18	6	0	счастливую	0	0	
счастливую	7	18	6	0	долгую	0	0	
жизнь	7	18	6	0	право	0	0	
здоровья	7	18	6	0	жизнь	0	0	
вам	7	18	6	0	здоровья	0	0	
и	7	18	6	0	близким	0	0	
вашим	7	18	6	0	близким	0	0	
близким	7	18	6	0	вам	0	0	
если	7	18	7	0	интересно	0	0	
интересно	7	18	7	0	напишите	0	0	
пообщаться	7	18	7	0	интересно	0	0	
с	7	18	7	0	доктором	0	0	
доктором	7	18	7	0	пообщаться	0	0	
напишите	7	18	7	0	напишите	0	0	
мне	7	18	7	0	напишите	0	0	
я	7	18	7	0	шоке	0	0	
был	7	18	7	0	шоке	0	0	
в	7	18	7	0	шоке	0	0	
шоке	7	18	7	0	напишите	0	0	
от	7	18	7	0	того	0	0	
того	7	18	7	0	напишите	0	0	
что	7	18	7	0	бесплатная	0	0	
консультация	7	18	7	0	бесплатная	0	0	
у	7	18	7	0	него	0	0	
него	7	18	7	0	бесплатная	0	0	
бесплатная	7	18	7	0	того	0	0	
мария77	7	19	0	1	"			
	"	0	0					
28	7	19	0	1	март	0	0	
март	7	19	0	1	мария77	0	0	
2021	7	19	0	1	март	0	0	
13:31	7	19	0	1	март	0	0	
писал	7	19	0	1	писал	0	0	
непроходимость	7	19	0	1	исключают	0	0	
кишечника	7	19	0	1	непроходимость	0	0	
исключают	7	19	0	1	писал	0	0	
рентгеном	7	19	0	1	исключают	0	0	
с	7	19	0	1	контрастом	0	0	
контрастом	7	19	0	1	рентгеном	0	0	
кажется	7	19	0	1	исключают	0	0	
так	7	19	0	1	кажется	0	0	
нет	7	19	1	0	нет	0	0	
рентген	7	19	2	0	делали	0	0	
точно	7	19	2	0	делали	0	0	
не	7	19	2	0	делали	0	0	
делали	7	19	2	0	делали	0	0	
и	7	19	3	0	тут	0	0	
тут	7	19	3	0	другое	0	0	
несколько	7	19	3	0	другое	0	0	
другое	7	19	3	0	другое	0	0	
это	7	19	3	0	непроходимость	0	0	
не	7	19	3	0	непроходимость	0	0	
непроходимость	7	19	3	0	другое	0	0	
кишечника	7	19	3	0	непроходимость	0	0	
он	7	19	3	0	непроходимость	0	0	
ниже	7	19	3	0	непроходимость	0	0	
тут	7	19	4	0	том	0	0	
дело	7	19	4	0	том	0	0	
в	7	19	4	0	том	0	0	
том	7	19	4	0	том	0	0	
что	7	19	4	0	перекрывает	0	0	
при	7	19	4	0	опухоли	0	0	
опухоли	7	19	4	0	перекрывает	0	0	
поджелудочной	7	19	4	0	опухоль	0	0	
опухоль	7	19	4	0	перекрывает	0	0	
часто	7	19	4	0	перекрывает	0	0	
перекрывает	7	19	4	0	том	0	0	
переход	7	19	4	0	перекрывает	0	0	
между	7	19	4	0	желудком	0	0	
желудком	7	19	4	0	переход	0	0	
и	7	19	4	0	12перстной	0	0	
12перстной	7	19	4	0	желудком	0	0	
и	7	19	5	0	пищи	0	0	
пищи	7	19	5	0	остается	0	0	
остается	7	19	5	0	остается	0	0	
в	7	19	5	0	желудке	0	0	
желудке	7	19	5	0	остается	0	0	
не	7	19	5	0	проходит	0	0	
проходит	7	19	5	0	остается	0	0	
дальше	7	19	5	0	проходит	0	0	
вот	7	19	6	0	не	0	0	
не	7	19	6	0	помню	0	0	
помню	7	19	6	0	помню	0	0	
точно	7	19	6	0	увидели	0	0	
как	7	19	6	0	увидели	0	0	
увидели	7	19	6	0	помню	0	0	
но	7	19	6	0	кажется	0	0	
мне	7	19	6	0	кажется	0	0	
кажется	7	19	6	0	помню	0	0	
все	7	19	6	0	фгдс	0	0	
же	7	19	6	0	все	0	0	
фгдс	7	19	6	0	кажется	0	0	
во	7	19	7	0	случае	0	0	
всяком	7	19	7	0	случае	0	0	
случае	7	19	7	0	пытались	0	0	
сентировать	7	19	7	0	пытались	0	0	
стеноз	7	19	7	0	сентировать	0	0	
пытались	7	19	7	0	пытались	0	0	
точно	7	19	7	0	пищевод	0	0	
через	7	19	7	0	пищевод	0	0	
пищевод	7	19	7	0	пытались	0	0	
и	7	19	7	0	желудок	0	0	
желудок	7	19	7	0	пищевод	0	0	
но	7	19	8	0	получилось	0	0	
не	7	19	8	0	получилось	0	0	
получилось	7	19	8	0	получилось	0	0	
слишком	7	19	8	0	плотная	0	0	
плотная	7	19	8	0	ткань	0	0	
ткань	7	19	8	0	получилось	0	0	
опухоли	7	19	8	0	ткань	0	0	
до	7	19	9	0	операции	0	0	
операции	7	19	9	0	кормили	0	0	
кормили	7	19	9	0	кормили	0	0	
по	7	19	9	0	вене	0	0	
вене	7	19	9	0	кормили	0	0	
отдам	8	0	0	0	ацеллбию	0	0	
ацеллбию	8	0	0	0	ацеллбию	0	0	
500	8	0	0	0	мг	0	0	
мг	8	0	0	0	ацеллбию	0	0	
срок	8	0	0	0	ацеллбию	0	0	
годности	8	0	0	0	срок	0	0	
до	8	0	0	0	09.21	0	0	
09.21	8	0	0	0	хранится	0	0	
хранится	8	0	0	0	ацеллбию	0	0	
в	8	0	0	0	холодильнике	0	0	
холодильнике	8	0	0	0	хранится	0	0	
перевозили	8	0	0	0	ацеллбию	0	0	
в	8	0	0	0	контейнере	0	0	
контейнере	8	0	0	0	перевозили	0	0	
со	8	0	0	0	льдом	0	0	
льдом	8	0	0	0	контейнере	0	0	
девушке	8	0	1	0	изменили	0	0	
изменили	8	0	1	0	изменили	0	0	
схему	8	0	1	0	изменили	0	0	
лечения	8	0	1	0	схему	0	0	
выбрасывать	8	0	1	0	изменили	0	0	
препарат	8	0	1	0	выбрасывать	0	0	
жалко	8	0	1	0	выбрасывать	0	0	
а	8	0	1	0	горами	0	0	
окончание	8	0	1	0	горами	0	0	
срока	8	0	1	0	окончание	0	0	
годности	8	0	1	0	срока	0	0	
не	8	0	1	0	горами	0	0	
за	8	0	1	0	горами	0	0	
горами	8	0	1	0	изменили	0	0	
отдам	8	0	2	0	будет	0	0	
если	8	0	2	0	нуждается	0	0	
кто	8	0	2	0	нуждается	0	0	
то	8	0	2	0	нуждается	0	0	
нуждается	8	0	2	0	будет	0	0	
пусть	8	0	2	0	будет	0	0	
будет	8	0	2	0	будет	0	0	
польза	8	0	2	0	будет	0	0	
79263387108	8	0	3	0	илья	0	0	
илья	8	0	3	0	илья	0	0	
уже	8	0	4	0	отдал	0	0	
отдал	8	0	4	0	отдал	0	0	
надеюсь	8	0	4	0	отдал	0	0	
с	8	0	4	0	пользой	0	0	
пользой	8	0	4	0	надеюсь	0	0	
спасибо	8	0	5	0	спасибо	0	0	
форуму	8	0	5	0	спасибо	0	0	
сообщение	8	0	6	0	отредактировал	0	0	
отредактировал	8	0	6	0	отредактировал	0	0	
илья80	8	0	6	0	отредактировал	0	0	
27	8	0	6	0	апрель	0	0	
апрель	8	0	6	0	илья80	0	0	
2021	8	0	6	0	апрель	0	0	
21:50	8	0	6	0	21:50	0	0	
добрый	9	0	0	0	день	0	0	
день	9	0	0	0	день	0	0	
у	9	0	1	0	мамы	0	0	
мамы	9	0	1	0	мамы	0	0	
рак	9	0	1	0	мамы	0	0	
поджелудочной	9	0	1	0	железы	0	0	
железы	9	0	1	0	рак	0	0	
аденокарцинома	9	0	1	0	железы	0	0	
с	9	0	1	0	метастазами	0	0	
метастазами	9	0	1	0	рак	0	0	
в	9	0	1	0	печень	0	0	
печень	9	0	1	0	метастазами	0	0	
июнь	9	0	2	0	обнаружен	0	0	
2019-	9	0	2	0	июнь	0	0	
при	9	0	2	0	обследовании	0	0	
обследовании	9	0	2	0	обнаружен	0	0	
обнаружен	9	0	2	0	обнаружен	0	0	
перстневидный	9	0	2	0	рак	0	0	
рак	9	0	2	0	обнаружен	0	0	
желудка	9	0	2	0	рак	0	0	
вес	9	0	3	0	вес	0	0	
67	9	0	3	0	кг	0	0	
кг	9	0	3	0	вес	0	0	
июнь	9	0	3	0	вес	0	0	
2019-	9	0	3	0	июнь	0	0	
лапароскопия	9	0	3	0	вес	0	0	
в	9	0	3	0	целях	0	0	
целях	9	0	3	0	лапароскопия	0	0	
исследования	9	0	3	0	целях	0	0	
брюшной	9	0	3	0	полости	0	0	
полости	9	0	3	0	исследования	0	0	
метастаз	9	0	4	0	выявлено	0	0	
не	9	0	4	0	выявлено	0	0	
выявлено	9	0	4	0	выявлено	0	0	
июль	9	0	5	0	июль	0	0	
2019	9	0	5	0	июль	0	0	
резекция	9	0	5	0	июль	0	0	
части	9	0	5	0	июль	0	0	
желудка	9	0	5	0	части	0	0	
диагноз	9	0	6	0	у	0	0	
рак	9	0	6	0	диагноз	0	0	
желудка	9	0	6	0	рак	0	0	
т1n0m0	9	0	6	0	желудка	0	0	
перстневидный	9	0	6	0	рак	0	0	
в	9	0	6	0	пределах	0	0	
пределах	9	0	6	0	диагноз	0	0	
слизистой	9	0	6	0	пределах	0	0	
гиперплазия	9	0	6	0	слизистой	0	0	
л	9	0	6	0	слизистой	0	0	
у	9	0	6	0	у	0	0	
хирург	9	0	7	0	сказал	0	0	
сказал	9	0	7	0	сказал	0	0	
опухоль	9	0	7	0	нашли	0	0	
едва	9	0	7	0	нашли	0	0	
нашли	9	0	7	0	сказал	0	0	
очень	9	0	7	0	маленькая	0	0	
маленькая	9	0	7	0	нашли	0	0	
после	9	0	7	0	операции	0	0	
операции	9	0	7	0	операции	0	0	
с	9	0	7	0	июля	0	0	
июля	9	0	7	0	операции	0	0	
2019	9	0	7	0	июля	0	0	
постоянные	9	0	7	0	жалобы	0	0	
жалобы	9	0	7	0	операции	0	0	
на	9	0	7	0	боль	0	0	
сильную	9	0	7	0	боль	0	0	
постоянную	9	0	7	0	боль	0	0	
боль	9	0	7	0	жалобы	0	0	
в	9	0	7	0	подреберье	0	0	
правом	9	0	7	0	подреберье	0	0	
подреберье	9	0	7	0	боль	0	0	
отдающие	9	0	7	0	жалобы	0	0	
в	9	0	7	0	спину	0	0	
спину	9	0	7	0	отдающие	0	0	
наблюдалась	9	0	8	0	наблюдалась	0	0	
у	9	0	8	0	гастроэнтеролога	0	0	
гастроэнтеролога	9	0	8	0	наблюдалась	0	0	
лечили	9	0	8	0	наблюдалась	0	0	
желчный	9	0	8	0	пузырь	0	0	
пузырь	9	0	8	0	лечили	0	0	
декабрь	9	0	9	0	появилась	0	0	
2019-	9	0	9	0	декабрь	0	0	
появилась	9	0	9	0	появилась	0	0	
желтуха	9	0	9	0	появилась	0	0	
на	9	0	10	0	узи	0	0	
узи	9	0	10	0	обнаружена	0	0	
обнаружена	9	0	10	0	обнаружена	0	0	
опухоль-	9	0	10	0	рак	0	0	
рак	9	0	10	0	обнаружена	0	0	
головки	9	0	10	0	рак	0	0	
поджелудочной	9	0	10	0	железы	0	0	
железы	9	0	10	0	головки	0	0	
т4n0m0	9	0	10	0	железы	0	0	
биопсия-	9	0	11	0	ткань	0	0	
фиброзная	9	0	11	0	ткань	0	0	
ткань	9	0	11	0	ткань	0	0	
с	9	0	11	0	ростом	0	0	
инфильтративным	9	0	11	0	ростом	0	0	
ростом	9	0	11	0	ткань	0	0	
умеренно	9	0	11	0	дифференцированной	0	0	
дифференцированной	9	0	11	0	адемокарциномы	0	0	
адемокарциномы	9	0	11	0	ростом	0	0	
проведена	9	0	12	0	проведена	0	0	
операция	9	0	12	0	проведена	0	0	
холицистостома	9	0	12	0	операция	0	0	
выведена	9	0	13	0	выведена	0	0	
трубка	9	0	13	0	выведена	0	0	
наружу	9	0	13	0	трубка	0	0	
из	9	0	13	0	пузыря	0	0	
желчного	9	0	13	0	пузыря	0	0	
пузыря	9	0	13	0	трубка	0	0	
вес	9	0	14	0	"			
								
"	0	0						
49	9	0	14	0	кг	0	0	
кг	9	0	14	0	вес	0	0	
январь	9	0	14	0	"			
								
"	0	0						
2020-	9	0	14	0	хт	0	0	
хт	9	0	14	0	январь	0	0	
на	9	0	14	0	1	0	0	
1	9	0	14	0	"			
								
"	0	0						
8	9	0	14	0	,	0	0	
15	9	0	14	0	,	0	0	
день	9	0	14	0	"			
								
"	0	0						
21	9	0	15	0	день	0	0	
день	9	0	15	0	перерыв	0	0	
перерыв	9	0	15	0	перерыв	0	0	
всего	9	0	16	0	3	0	0	
3	9	0	16	0	курса	0	0	
курса	9	0	16	0	курса	0	0	
гемцитабин	9	0	17	0	таксакад	0	0	
1050	9	0	17	0	мг	0	0	
мг	9	0	17	0	гемцитабин	0	0	
таксакад	9	0	17	0	таксакад	0	0	
175	9	0	17	0	мг	0	0	
мг	9	0	17	0	таксакад	0	0	
квамател	9	0	17	0	таксакад	0	0	
20	9	0	17	0	мг	0	0	
мг	9	0	17	0	квамател	0	0	
дексаметазон	9	0	17	0	мг	0	0	
16	9	0	17	0	мг	0	0	
мг	9	0	17	0	квамател	0	0	
кт-	9	0	18	0	опухоль	0	0	
опухоль	9	0	18	0	уменьшилась	0	0	
уменьшилась	9	0	18	0	уменьшилась	0	0	
во	9	0	18	0	вложении	0	0	
вложении	9	0	18	0	уменьшилась	0	0	
побочка	9	0	18	0	"			
								
"	0	0						
нейропатия	9	0	18	0	побочка	0	0	
выпадание	9	0	18	0	нейропатия	0	0	
волос	9	0	18	0	выпадание	0	0	
стоматит	9	0	18	0	выпадание	0	0	
слабость	9	0	18	0	выпадание	0	0	
прыщи	9	0	18	0	выпадание	0	0	
на	9	0	18	0	голове	0	0	
голове	9	0	18	0	прыщи	0	0	
это	9	0	18	0	прыщи	0	0	
