TOKEN	TOPIC_NUM	POST_NUM	SENT_NUM	TOKEN_NUM	IS_ANSWER	HEAD	NER	COREFERENCE_CLUSTER	
пневмония	15	0	7	106	0	последствии	0	0	
абраксан	15	0	7	107	0	отменили	0	0	
отменили	15	0	7	108	0	отменили	0	0	
оставили	15	0	7	109	0	отменили	0	0	
гемцитабин	15	0	7	110	0	оставили	0	0	
в	15	0	7	111	0	монорежиме	0	0	
монорежиме	15	0	7	112	0	оставили	0	0	
спустя	15	0	8	113	0	месяц	0	0	
месяц	15	0	8	114	0	начали	0	0	
в	15	0	8	115	0	конце	0	0	
конце	15	0	8	116	0	месяц	0	0	
сентября	15	0	8	117	0	конце	0	0	
2020	15	0	8	118	0	г	0	0	
г	15	0	8	119	0	сентября	0	0	
начали	15	0	8	120	0	начали	0	0	
курс	15	0	8	121	0	начали	0	0	
гемцитабина	15	0	8	122	0	курс	0	0	
после	15	0	9	123	0	капельницы	0	0	
2	15	0	9	124	0	капельницы	0	0	
капельницы	15	0	9	125	0	случился	0	0	
случился	15	0	9	126	0	случился	0	0	
анафилактический	15	0	9	127	0	шок	0	0	
шок	15	0	9	128	0	случился	0	0	
и	15	0	9	129	0	отменили	0	0	
нам	15	0	9	130	0	отменили	0	0	
его	15	0	9	131	0	отменили	0	0	
отменили	15	0	9	132	0	случился	0	0	
долго	15	0	10	133	0	приходили	0	0	
приходили	15	0	10	134	0	приходили	0	0	
в	15	0	10	135	0	себя	0	0	
себя	15	0	10	136	0	приходили	0	0	
и	15	0	10	137	0	прошли	0	0	
прошли	15	0	10	138	0	приходили	0	0	
обследование	15	0	10	139	0	прошли	0	0	
и	15	0	11	140	0	выросла	0	0	
что	15	0	11	141	0	выросла	0	0	
удивительно	15	0	11	142	0	результатам	0	0	
по	15	0	11	143	0	результатам	0	0	
результатам	15	0	11	144	0	выросла	0	0	
кт	15	0	11	145	0	результатам	0	0	
опухоль	15	0	11	146	0	выросла	0	0	
за	15	0	11	147	0	месяца	0	0	
4	15	0	11	148	0	месяца	0	0	
месяца	15	0	11	149	0	выросла	0	0	
не	15	0	11	150	0	выросла	0	0	
выросла	15	0	11	151	0	выросла	0	0	
хотя	15	0	11	152	0	прошли	0	0	
мы	15	0	11	153	0	прошли	0	0	
толком	15	0	11	154	0	прошли	0	0	
не	15	0	11	155	0	прошли	0	0	
прошли	15	0	11	156	0	выросла	0	0	
ни	15	0	11	157	0	одного	0	0	
одного	15	0	11	158	0	курса	0	0	
курса	15	0	11	159	0	прошли	0	0	
далее	15	0	12	160	0	назначена	0	0	
была	15	0	12	161	0	назначена	0	0	
назначена	15	0	12	162	0	назначена	0	0	
таблеточная	15	0	12	163	0	химия	0	0	
химия	15	0	12	164	0	назначена	0	0	
капецитабин	15	0	12	165	0	химия	0	0	
пропили	15	0	13	166	0	пропили	0	0	
без	15	0	13	167	0	побочки	0	0	
единой	15	0	13	168	0	побочки	0	0	
побочки	15	0	13	169	0	пропили	0	0	
полный	15	0	13	170	0	курс	0	0	
курс	15	0	13	171	0	пропили	0	0	
закончили	15	0	14	172	0	закончили	0	0	
его	15	0	14	173	0	закончили	0	0	
в	15	0	14	174	0	январе	0	0	
январе	15	0	14	175	0	закончили	0	0	
2021	15	0	14	176	0	г	0	0	
г	15	0	14	177	0	январе	0	0	
мама	15	0	14	178	0	чувствовала	0	0	
чувствовала	15	0	14	179	0	чувствовала	0	0	
себя	15	0	14	180	0	чувствовала	0	0	
отлично	15	0	14	181	0	чувствовала	0	0	
ничего	15	0	15	182	0	беспокоило	0	0	
не	15	0	15	183	0	беспокоило	0	0	
беспокоило	15	0	15	184	0	беспокоило	0	0	
мы	15	0	15	185	0	гуляли	0	0	
гуляли	15	0	15	186	0	беспокоило	0	0	
каждый	15	0	15	187	0	день	0	0	
день	15	0	15	188	0	гуляли	0	0	
питалась	15	0	15	189	0	беспокоило	0	0	
уже	15	0	15	190	0	полноценно	0	0	
полноценно	15	0	15	191	0	питалась	0	0	
по	15	0	16	192	0	завершению	0	0	
завершению	15	0	16	193	0	сделали	0	0	
курса	15	0	16	194	0	завершению	0	0	
сделали	15	0	16	195	0	сделали	0	0	
кт	15	0	16	196	0	сделали	0	0	
и	15	0	17	197	0	выросла	0	0	
к	15	0	17	198	0	ужасу	0	0	
нашему	15	0	17	199	0	ужасу	0	0	
ужасу	15	0	17	200	0	выросла	0	0	
опухоль	15	0	17	201	0	выросла	0	0	
выросла	15	0	17	202	0	выросла	0	0	
на	15	0	17	203	0	капецитабине	0	0	
капецитабине	15	0	17	204	0	выросла	0	0	
почти	15	0	17	205	0	раза	0	0	
в	15	0	17	206	0	раза	0	0	
2	15	0	17	207	0	раза	0	0	
раза	15	0	17	208	0	выросла	0	0	
за	15	0	17	209	0	месяца	0	0	
3	15	0	17	210	0	месяца	0	0	
месяца	15	0	17	211	0	выросла	0	0	
а	15	0	18	212	0	оставалась	0	0	
на	15	0	18	213	0	капельницах	0	0	
неудавшихся	15	0	18	214	0	капельницах	0	0	
капельницах	15	0	18	215	0	оставалась	0	0	
ранее	15	0	18	216	0	оставалась	0	0	
за	15	0	18	217	0	месяца	0	0	
4	15	0	18	218	0	месяца	0	0	
месяца	15	0	18	219	0	оставалась	0	0	
оставалась	15	0	18	220	0	оставалась	0	0	
прежней	15	0	18	221	0	оставалась	0	0	
районный	15	0	19	222	0	онколог	0	0	
онколог	15	0	19	223	0	развел	0	0	
развел	15	0	19	224	0	развел	0	0	
руками	15	0	19	225	0	развел	0	0	
сказав	15	0	19	226	0	развел	0	0	
что	15	0	19	227	0	нет	0	0	
лечения	15	0	19	228	0	нет	0	0	
больше	15	0	19	229	0	нет	0	0	
нет	15	0	19	230	0	сказав	0	0	
согласно	15	0	19	231	0	протоколам	0	0	
протоколам	15	0	19	232	0	нет	0	0	
которое	15	0	19	233	0	может	0	0	
мама	15	0	19	234	0	может	0	0	
может	15	0	19	235	0	протоколам	0	0	
выдержать	15	0	19	236	0	может	0	0	
и	15	0	19	237	0	отправил	0	0	
отправил	15	0	19	238	0	может	0	0	
нас	15	0	19	239	0	отправил	0	0	
на	15	0	19	240	0	консилиум	0	0	
консилиум	15	0	19	241	0	отправил	0	0	
в	15	0	19	242	0	больницу	0	0	
40	15	0	19	243	0	больницу	0	0	
больницу	15	0	19	244	0	отправил	0	0	
на	15	0	19	245	0	вднх	0	0	
вднх	15	0	19	246	0	отправил	0	0	
а	15	0	20	247	0	шок	0	0	
там	15	0	20	248	0	шок	0	0	
был	15	0	20	249	0	там	0	0	
просто	15	0	20	250	0	шок	0	0	
шок	15	0	20	251	0	шок	0	0	
узнали	15	0	21	252	0	узнали	0	0	
диагноз	15	0	21	253	0	узнали	0	0	
и	15	0	21	254	0	возраст	0	0	
возраст	15	0	21	255	0	диагноз	0	0	
и	15	0	21	256	0	отмахнулись	0	0	
отмахнулись	15	0	21	257	0	узнали	0	0	
просто	15	0	21	258	0	отмахнулись	0	0	
сказали	15	0	22	259	0	сказали	0	0	
попробуйте	15	0	22	260	0	сказали	0	0	
вернуться	15	0	22	261	0	попробуйте	0	0	
к	15	0	22	262	0	абраксану	0	0	
абраксану	15	0	22	263	0	вернуться	0	0	
с	15	0	22	264	0	чего	0	0	
чего	15	0	22	265	0	начинали	0	0	
начинали	15	0	22	266	0	попробуйте	0	0	
а	15	0	23	267	0	отправляйтесь	0	0	
если	15	0	23	268	0	пойдет	0	0	
он	15	0	23	269	0	пойдет	0	0	
не	15	0	23	270	0	пойдет	0	0	
пойдет	15	0	23	271	0	отправляйтесь	0	0	
то	15	0	23	272	0	отправляйтесь	0	0	
отправляйтесь	15	0	23	273	0	отправляйтесь	0	0	
в	15	0	23	274	0	хоспис	0	0	
хоспис	15	0	23	275	0	отправляйтесь	0	0	
умирать	15	0	24	276	0	умирать	0	0	
мамочку	15	0	25	277	0	имеет	0	0	
которая	15	0	25	278	0	чувствует	0	0	
чувствует	15	0	25	279	0	мамочку	0	0	
себя	15	0	25	280	0	чувствует	0	0	
нормально	15	0	25	281	0	чувствует	0	0	
имеет	15	0	25	282	0	имеет	0	0	
3	15	0	25	283	0	стадию	0	0	
стадию	15	0	25	284	0	имеет	0	0	
без	15	0	25	285	0	метостаз	0	0	
метостаз	15	0	25	286	0	стадию	0	0	
моя	15	0	26	287	0	мама	0	0	
сильная	15	0	26	288	0	мама	0	0	
духом	15	0	26	289	0	сильная	0	0	
мама	15	0	26	290	0	сникла	0	0	
сникла	15	0	26	291	0	сникла	0	0	
вечером	15	0	26	292	0	сникла	0	0	
сахар	15	0	26	293	0	вечером	0	0	
20	15	0	26	294	0	сахар	0	0	
на	15	0	26	295	0	стрессе	0	0	
стрессе	15	0	26	296	0	вечером	0	0	
ночи	15	0	27	297	0	спала	0	0	
не	15	0	27	298	0	спала	0	0	
спала	15	0	27	299	0	спала	0	0	
мысли	15	0	27	300	0	гоняла	0	0	
гоняла	15	0	27	301	0	спала	0	0	
в	15	0	28	302	0	итоге	0	0	
итоге	15	0	28	303	0	записала	0	0	
я	15	0	28	304	0	записала	0	0	
записала	15	0	28	305	0	записала	0	0	
нас	15	0	28	306	0	записала	0	0	
платно	15	0	28	307	0	записала	0	0	
в	15	0	28	308	0	институт	0	0	
институт	15	0	28	309	0	записала	0	0	
герцена	15	0	28	310	0	институт	0	0	
оттуда	15	0	29	311	0	вышли	0	0	
мы	15	0	29	312	0	вышли	0	0	
вышли	15	0	29	313	0	вышли	0	0	
воодушевленые.нас	15	0	29	314	0	вышли	0	0	
умирать	15	0	29	315	0	отправили	0	0	
не	15	0	29	316	0	отправили	0	0	
отправили	15	0	29	317	0	вышли	0	0	
и	15	0	29	318	0	дали	0	0	
дали	15	0	29	319	0	отправили	0	0	
надежду	15	0	29	320	0	дали	0	0	
на	15	0	29	321	0	жизнь	0	0	
жизнь	15	0	29	322	0	надежду	0	0	
доктор	15	0	30	323	0	изучала	0	0	
изучала	15	0	30	324	0	изучала	0	0	
всю	15	0	30	325	0	историю	0	0	
нашу	15	0	30	326	0	историю	0	0	
историю	15	0	30	327	0	изучала	0	0	
не	15	0	30	328	0	меньше	0	0	
меньше	15	0	30	329	0	часа	0	0	
часа	15	0	30	330	0	изучала	0	0	
назначила	15	0	31	331	0	назначила	0	0	
hifu	15	0	31	332	0	назначила	0	0	
терапию	15	0	31	333	0	проходить	0	0	
проходить	15	0	31	334	0	назначила	0	0	
там	15	0	31	335	0	проходить	0	0	
же	15	0	31	336	0	там	0	0	
и	15	0	31	337	0	дальнейшем	0	0	
в	15	0	31	338	0	дальнейшем	0	0	
дальнейшем	15	0	31	339	0	там	0	0	
если	15	0	31	340	0	будет	0	0	
от	15	0	31	341	0	нее	0	0	
нее	15	0	31	342	0	будет	0	0	
не	15	0	31	343	0	будет	0	0	
будет	15	0	31	344	0	проходить	0	0	
улучшений	15	0	31	345	0	будет	0	0	
и	15	0	31	346	0	тормознет	0	0	
опухоль	15	0	31	347	0	тормознет	0	0	
не	15	0	31	348	0	тормознет	0	0	
тормознет	15	0	31	349	0	будет	0	0	
в	15	0	31	350	0	росте	0	0	
росте	15	0	31	351	0	тормознет	0	0	
то	15	0	31	352	0	химиотерапию	0	0	
еще	15	0	31	353	0	химиотерапию	0	0	
химиотерапию	15	0	31	354	0	росте	0	0	
в	15	0	31	355	0	монорежиме	0	0	
монорежиме	15	0	31	356	0	химиотерапию	0	0	
инореканом	15	0	31	357	0	тормознет	0	0	
на	15	0	31	358	0	который	0	0	
который	15	0	31	359	0	могу	0	0	
я	15	0	31	360	0	могу	0	0	
тоже	15	0	31	361	0	могу	0	0	
не	15	0	31	362	0	могу	0	0	
могу	15	0	31	363	0	инореканом	0	0	
найти	15	0	31	364	0	могу	0	0	
отзывов	15	0	31	365	0	найти	0	0	
если	15	0	32	366	0	знает	0	0	
кто	15	0	32	367	0	знает	0	0	
нибудь	15	0	32	368	0	знает	0	0	
что	15	0	32	369	0	нибудь	0	0	
то	15	0	32	370	0	знает	0	0	
знает	15	0	32	371	0	отзовитесь	0	0	
о	15	0	32	372	0	методе	0	0	
данном	15	0	32	373	0	методе	0	0	
методе	15	0	32	374	0	знает	0	0	
лечения	15	0	32	375	0	методе	0	0	
отзовитесь	15	0	32	376	0	отзовитесь	0	0	
пожалуйста	15	0	32	377	0	отзовитесь	0	0	
еще	15	0	33	378	0	благодарна	0	0	
буду	15	0	33	379	0	благодарна	0	0	
благодарна	15	0	33	380	0	благодарна	0	0	
отзывам	15	0	33	381	0	благодарна	0	0	
об	15	0	33	382	0	инорекане	0	0	
инорекане	15	0	33	383	0	отзывам	0	0	
спасибо	15	0	34	384	0	спасибо	0	0	
масловы	15	1	0	385	1	писал	0	0	
9	15	1	0	386	1	февраль	0	0	
февраль	15	1	0	387	1	масловы	0	0	
2021	15	1	0	388	1	февраль	0	0	
16:06	15	1	0	389	1	февраль	0	0	
писал	15	1	0	390	1	писал	0	0	
всем	15	1	0	391	1	здравствуйте	0	0	
здравствуйте	15	1	0	392	1	здравствуйте	0	0	
очень	15	1	1	393	1	прошу	0	0	
прошу	15	1	1	394	1	прошу	0	0	
подсказать	15	1	1	395	1	прошу	0	0	
посоветовать	15	1	1	396	1	подсказать	0	0	
или	15	1	1	397	1	может	0	0	
может	15	1	1	398	1	прошу	0	0	
кто	15	1	1	399	1	проходил	0	0	
из	15	1	1	400	1	форумчан	0	0	
форумчан	15	1	1	401	1	кто	0	0	
проходил	15	1	1	402	1	прошу	0	0	
hifu	15	1	1	403	1	проходил	0	0	
терапию	15	1	1	404	1	проходил	0	0	
и	15	1	1	405	1	подскажет	0	0	
подскажет	15	1	1	406	1	проходил	0	0	
что	15	1	1	407	1	подскажет	0	0	
это	15	1	1	408	1	что	0	0	
и	15	1	1	409	1	терапия	0	0	
действенная	15	1	1	410	1	терапия	0	0	
ли	15	1	1	411	1	действенная	0	0	
данная	15	1	1	412	1	терапия	0	0	
терапия	15	1	1	413	1	проходил	0	0	
вообще	15	1	1	414	1	терапия	0	0	
а	15	1	1	415	1	раке	0	0	
тем	15	1	1	416	1	более	0	0	
более	15	1	1	417	1	раке	0	0	
при	15	1	1	418	1	раке	0	0	
раке	15	1	1	419	1	поджелудочной	0	0	
поджелудочной	15	1	1	420	1	проходил	0	0	
нигде	15	1	2	421	1	могу	0	0	
в	15	1	2	422	1	интернете	0	0	
интернете	15	1	2	423	1	могу	0	0	
не	15	1	2	424	1	могу	0	0	
могу	15	1	2	425	1	могу	0	0	
найти	15	1	2	426	1	могу	0	0	
отзывов	15	1	2	427	1	найти	0	0	
вообще	15	1	2	428	1	никаких	0	0	
никаких	15	1	2	429	1	отзывов	0	0	
писала	15	1	3	430	1	писала	0	0	
ранее	15	1	3	431	1	писала	0	0	
в	15	1	3	432	1	форуме	0	0	
форуме	15	1	3	433	1	писала	0	0	
по	15	1	3	434	1	лечению	0	0	
нашему	15	1	3	435	1	лечению	0	0	
предыдущему	15	1	3	436	1	лечению	0	0	
лечению	15	1	3	437	1	форуме	0	0	
химиопрепаратами	15	1	3	438	1	писала	0	0	
поэтому	15	1	3	439	1	повторю	0	0	
повторю	15	1	3	440	1	писала	0	0	
историю	15	1	3	441	1	повторю	0	0	
для	15	1	3	442	1	понимания	0	0	
понимания	15	1	3	443	1	историю	0	0	
у	15	1	4	444	1	мамочки	0	0	
мамочки	15	1	4	445	1	совершено	0	0	
79	15	1	4	446	1	лет	0	0	
лет	15	1	4	447	1	совершено	0	0	
совершено	15	1	4	448	1	совершено	0	0	
случайно	15	1	4	449	1	совершено	0	0	
на	15	1	4	450	1	узи	0	0	
узи	15	1	4	451	1	обнаружили	0	0	
брюшной	15	1	4	452	1	полости	0	0	
полости	15	1	4	453	1	узи	0	0	
обнаружили	15	1	4	454	1	совершено	0	0	
рак	15	1	4	455	1	обнаружили	0	0	
головки	15	1	4	456	1	рак	0	0	
поджелудочной	15	1	4	457	1	обнаружили	0	0	
в	15	1	4	458	1	июне	0	0	
июне	15	1	4	459	1	обнаружили	0	0	
2020	15	1	4	460	1	г	0	0	
г	15	1	4	461	1	июне	0	0	
в	15	1	4	462	1	итоге	0	0	
итоге	15	1	4	463	1	стадия	0	0	
по	15	1	4	464	1	результатам	0	0	
результатам	15	1	4	465	1	итоге	0	0	
биопсии	15	1	4	466	1	результатам	0	0	
аденокарцинома	15	1	4	467	1	биопсии	0	0	
3	15	1	4	468	1	стадия	0	0	
стадия	15	1	4	469	1	стадия	0	0	
в	15	1	5	470	1	июле	0	0	
июле	15	1	5	471	1	начали	0	0	
2020	15	1	5	472	1	г	0	0	
г	15	1	5	473	1	июле	0	0	
начали	15	1	5	474	1	начали	0	0	
химиотерапию	15	1	5	475	1	начали	0	0	
абраксан	15	1	5	476	1	начали	0	0	
гемцитабин	15	1	5	477	1	начали	0	0	
сделали	15	1	6	478	1	сделали	0	0	
только	15	1	6	479	1	2	0	0	
2	15	1	6	480	1	процедуры	0	0	
процедуры	15	1	6	481	1	сделали	0	0	
с	15	1	6	482	1	задержкой	0	0	
задержкой	15	1	6	483	1	процедуры	0	0	
в	15	1	6	484	1	неделю	0	0	
неделю	15	1	6	485	1	задержкой	0	0	
из	15	1	7	486	1	непереносимости	0	0	
за	15	1	7	487	1	непереносимости	0	0	
непереносимости	15	1	7	488	1	отменили	0	0	
высокая	15	1	7	489	1	температура	0	0	
температура	15	1	7	490	1	непереносимости	0	0	
39	15	1	7	491	1	более	0	0	
более	15	1	7	492	1	недели	0	0	
недели	15	1	7	493	1	температура	0	0	
и	15	1	7	494	1	последствии	0	0	
в	15	1	7	495	1	последствии	0	0	
последствии	15	1	7	496	1	температура	0	0	
пневмония	15	1	7	497	1	последствии	0	0	
абраксан	15	1	7	498	1	отменили	0	0	
отменили	15	1	7	499	1	отменили	0	0	
оставили	15	1	7	500	1	отменили	0	0	
гемцитабин	15	1	7	501	1	оставили	0	0	
