TOKEN	IS_ANSWER	TOPIC_NUM	POST_NUM	SENT_NUM	TOKEN_NUM	ANIMACY	CASE	GENDER	PERSON	POS	DEPENDENCY	HEAD	HEAD_ANIMACY	HEAD_CASE	HEAD_GENDER	HEAD_POS	NER	COREFERENCE_CLUSTER	NUMBER
попробуйте	0	15	0	22	260					VERB	xcomp	сказали				VERB	0	0	plur
вернуться	0	15	0	22	261					INFN	xcomp	попробуйте				VERB	0	0	
к	0	15	0	22	262					PREP	case	абраксану	anim	accs	femn	NOUN	0	0	
абраксану	0	15	0	22	263	anim	accs	femn		NOUN	obl	вернуться				INFN	1	263	sing
с	0	15	0	22	264					PREP	case	чего		gent	neut	NPRO	0	0	
чего	0	15	0	22	265		gent	neut		NPRO	obl	начинали				VERB	0	0	sing
начинали	0	15	0	22	266					VERB	parataxis	попробуйте				VERB	0	0	plur
а	0	15	0	23	267					CONJ	cc	отправляйтесь				VERB	0	0	
если	0	15	0	23	268					CONJ	mark	пойдет				VERB	0	0	
он	0	15	0	23	269		nomn	masc	3per	NPRO	nsubj	пойдет				VERB	3	263	sing
не	0	15	0	23	270					PRCL	advmod	пойдет				VERB	0	0	
пойдет	0	15	0	23	271				3per	VERB	advcl	отправляйтесь				VERB	0	0	sing
то	0	15	0	23	272					CONJ	mark	отправляйтесь				VERB	0	0	
отправляйтесь	0	15	0	23	273					VERB	ROOT	отправляйтесь				VERB	0	0	plur
в	0	15	0	23	274					PREP	case	хоспис	inan	accs	masc	NOUN	0	0	
хоспис	0	15	0	23	275	inan	accs	masc		NOUN	obl	отправляйтесь				VERB	0	0	sing
умирать	0	15	0	24	276					INFN	ROOT	умирать				INFN	0	0	
мамочку	0	15	0	25	277	anim	accs	femn		NOUN	nsubj	имеет				VERB	0	0	sing
которая	0	15	0	25	278		nomn	femn		ADJF	nsubj	чувствует				VERB	0	0	sing
чувствует	0	15	0	25	279				3per	VERB	acl:relcl	мамочку	anim	accs	femn	NOUN	0	0	sing
себя	0	15	0	25	280		accs			NPRO	obj	чувствует				VERB	0	0	sing
нормально	0	15	0	25	281					ADVB	advmod	чувствует				VERB	0	0	
имеет	0	15	0	25	282				3per	VERB	ROOT	имеет				VERB	0	0	sing
3	0	15	0	25	283						nummod:gov	стадию	inan	accs	femn	NOUN	0	0	
стадию	0	15	0	25	284	inan	accs	femn		NOUN	obj	имеет				VERB	0	0	sing
без	0	15	0	25	285					PREP	case	метостаз	inan	nomn	masc	NOUN	0	0	
метостаз	0	15	0	25	286	inan	nomn	masc		NOUN	nmod	стадию	inan	accs	femn	NOUN	0	0	sing
моя	0	15	0	26	287		nomn	femn		ADJF	det	мама	anim	nomn	femn	NOUN	0	0	sing
сильная	0	15	0	26	288		nomn	femn		ADJF	acl	мама	anim	nomn	femn	NOUN	0	0	sing
духом	0	15	0	26	289	inan	ablt	masc		NOUN	obl	сильная		nomn	femn	ADJF	0	0	sing
мама	0	15	0	26	290	anim	nomn	femn		NOUN	nsubj	сникла			femn	VERB	0	0	sing
сникла	0	15	0	26	291			femn		VERB	ROOT	сникла			femn	VERB	0	0	sing
вечером	0	15	0	26	292					ADVB	obl	сникла			femn	VERB	0	0	
сахар	0	15	0	26	293	inan	accs	masc		NOUN	nmod	вечером				ADVB	0	0	sing
20	0	15	0	26	294						appos	сахар	inan	accs	masc	NOUN	0	0	
на	0	15	0	26	295					PREP	case	стрессе	inan	loct	masc	NOUN	0	0	
стрессе	0	15	0	26	296	inan	loct	masc		NOUN	nmod	вечером				ADVB	0	0	sing
ночи	0	15	0	27	297	inan	gent	femn		NOUN	nsubj	спала			femn	VERB	0	0	sing
не	0	15	0	27	298					PRCL	advmod	спала			femn	VERB	0	0	
спала	0	15	0	27	299			femn		VERB	ROOT	спала			femn	VERB	0	0	sing
мысли	0	15	0	27	300	inan	accs	femn		NOUN	obj	гоняла			femn	VERB	0	0	plur
гоняла	0	15	0	27	301			femn		VERB	conj	спала			femn	VERB	0	0	sing
в	0	15	0	28	302					PREP	case	итоге	inan	loct	masc	NOUN	0	0	
итоге	0	15	0	28	303	inan	loct	masc		NOUN	obl	записала			femn	VERB	0	0	sing
я	0	15	0	28	304		nomn		1per	NPRO	nsubj	записала			femn	VERB	0	0	sing
записала	0	15	0	28	305			femn		VERB	ROOT	записала			femn	VERB	0	0	sing
нас	0	15	0	28	306		gent		1per	NPRO	obj	записала			femn	VERB	0	0	plur
платно	0	15	0	28	307					ADVB	advmod	записала			femn	VERB	0	0	
в	0	15	0	28	308					PREP	case	институт	inan	nomn	masc	NOUN	0	0	
институт	0	15	0	28	309	inan	nomn	masc		NOUN	obl	записала			femn	VERB	0	0	sing
герцена	0	15	0	28	310	anim	gent	masc		NOUN	nmod	институт	inan	nomn	masc	NOUN	0	0	sing
оттуда	0	15	0	29	311					ADVB	advmod	вышли				VERB	0	0	
мы	0	15	0	29	312		nomn		1per	NPRO	nsubj	вышли				VERB	0	0	plur
вышли	0	15	0	29	313					VERB	ROOT	вышли				VERB	0	0	plur
воодушевленые.нас	0	15	0	29	314	anim	nomn	masc		NOUN	obj	вышли				VERB	0	0	sing
умирать	0	15	0	29	315					INFN	xcomp	отправили				VERB	0	0	
не	0	15	0	29	316					PRCL	advmod	отправили				VERB	0	0	
отправили	0	15	0	29	317					VERB	conj	вышли				VERB	0	0	plur
и	0	15	0	29	318					CONJ	cc	дали				VERB	0	0	
дали	0	15	0	29	319					VERB	conj	отправили				VERB	0	0	plur
надежду	0	15	0	29	320	inan	accs	femn		NOUN	obj	дали				VERB	0	0	sing
на	0	15	0	29	321					PREP	case	жизнь	inan	accs	femn	NOUN	0	0	
жизнь	0	15	0	29	322	inan	accs	femn		NOUN	nmod	надежду	inan	accs	femn	NOUN	0	0	sing
доктор	0	15	0	30	323	anim	nomn	masc		NOUN	nsubj	изучала			femn	VERB	0	0	sing
изучала	0	15	0	30	324			femn		VERB	ROOT	изучала			femn	VERB	0	0	sing
всю	0	15	0	30	325		accs	femn		ADJF	det	историю	inan	accs	femn	NOUN	0	0	sing
нашу	0	15	0	30	326		accs	femn		ADJF	det	историю	inan	accs	femn	NOUN	0	0	sing
историю	0	15	0	30	327	inan	accs	femn		NOUN	obj	изучала			femn	VERB	0	0	sing
не	0	15	0	30	328					PRCL	advmod	меньше				COMP	0	0	
меньше	0	15	0	30	329					COMP	nummod:gov	часа	inan	gent	masc	NOUN	0	0	
часа	0	15	0	30	330	inan	gent	masc		NOUN	obl	изучала			femn	VERB	0	0	sing
назначила	0	15	0	31	331			femn		VERB	ROOT	назначила			femn	VERB	0	0	sing
hifu	0	15	0	31	332						iobj	назначила			femn	VERB	1	332	
терапию	0	15	0	31	333	inan	accs	femn		NOUN	obj	проходить				INFN	0	0	sing
проходить	0	15	0	31	334					INFN	xcomp	назначила			femn	VERB	0	0	
там	0	15	0	31	335					ADVB	advmod	проходить				INFN	0	0	
же	0	15	0	31	336					PRCL	advmod	там				ADVB	0	0	
и	0	15	0	31	337					CONJ	cc	дальнейшем		loct	neut	ADJF	0	0	
в	0	15	0	31	338					PREP	case	дальнейшем		loct	neut	ADJF	0	0	
дальнейшем	0	15	0	31	339		loct	neut		ADJF	conj	там				ADVB	0	0	sing
если	0	15	0	31	340					CONJ	mark	будет				VERB	0	0	
от	0	15	0	31	341					PREP	case	нее		gent	femn	NPRO	0	0	
нее	0	15	0	31	342		gent	femn	3per	NPRO	obl	будет				VERB	0	0	sing
не	0	15	0	31	343					PRCL	advmod	будет				VERB	0	0	
будет	0	15	0	31	344				3per	VERB	advcl	проходить				INFN	0	0	sing
улучшений	0	15	0	31	345	inan	gent	neut		NOUN	nsubj	будет				VERB	0	0	plur
и	0	15	0	31	346					CONJ	cc	тормознет				VERB	0	0	
опухоль	0	15	0	31	347	inan	nomn	femn		NOUN	nsubj	тормознет				VERB	0	0	sing
не	0	15	0	31	348					PRCL	advmod	тормознет				VERB	0	0	
тормознет	0	15	0	31	349				3per	VERB	conj	будет				VERB	0	0	sing
в	0	15	0	31	350					PREP	case	росте	inan	loct	masc	NOUN	0	0	
росте	0	15	0	31	351	inan	loct	masc		NOUN	obl	тормознет				VERB	0	0	sing
то	0	15	0	31	352					CONJ	cc	химиотерапию	inan	accs	femn	NOUN	0	0	
еще	0	15	0	31	353					ADVB	advmod	химиотерапию	inan	accs	femn	NOUN	0	0	
химиотерапию	0	15	0	31	354	inan	accs	femn		NOUN	nmod	росте	inan	loct	masc	NOUN	2	0	sing
в	0	15	0	31	355					PREP	case	монорежиме	inan	loct	masc	NOUN	0	0	
монорежиме	0	15	0	31	356	inan	loct	masc		NOUN	nmod	химиотерапию	inan	accs	femn	NOUN	0	0	sing
инореканом	0	15	0	31	357	inan	ablt	masc		NOUN	obl	тормознет				VERB	1	357	sing
на	0	15	0	31	358					PREP	case	который		nomn	masc	ADJF	0	0	
который	0	15	0	31	359		nomn	masc		ADJF	obl	могу				VERB	0	0	sing
я	0	15	0	31	360		nomn		1per	NPRO	nsubj	могу				VERB	0	0	sing
тоже	0	15	0	31	361					PRCL	advmod	могу				VERB	0	0	
не	0	15	0	31	362					PRCL	advmod	могу				VERB	0	0	
могу	0	15	0	31	363				1per	VERB	acl:relcl	инореканом	inan	ablt	masc	NOUN	0	0	sing
найти	0	15	0	31	364					INFN	xcomp	могу				VERB	0	0	
отзывов	0	15	0	31	365	inan	gent	masc		NOUN	obj	найти				INFN	0	0	plur
если	0	15	0	32	366					CONJ	mark	знает				VERB	0	0	
кто	0	15	0	32	367		nomn	masc		NPRO	nsubj	знает				VERB	0	0	sing
нибудь	0	15	0	32	368					VERB	obj	знает				VERB	0	0	sing
что	0	15	0	32	369					CONJ	fixed	нибудь				VERB	0	0	
то	0	15	0	32	370					CONJ	mark	знает				VERB	0	0	
знает	0	15	0	32	371				3per	VERB	advcl	отзовитесь				VERB	0	0	sing
о	0	15	0	32	372					PREP	case	методе	inan	loct	masc	NOUN	0	0	
данном	0	15	0	32	373		loct	masc		ADJF	amod	методе	inan	loct	masc	NOUN	0	0	sing
методе	0	15	0	32	374	inan	loct	masc		NOUN	obl	знает				VERB	0	0	sing
лечения	0	15	0	32	375	inan	gent	neut		NOUN	nmod	методе	inan	loct	masc	NOUN	0	0	sing
отзовитесь	0	15	0	32	376					VERB	ROOT	отзовитесь				VERB	0	0	plur
пожалуйста	0	15	0	32	377					PRCL	advmod	отзовитесь				VERB	0	0	
еще	0	15	0	33	378					ADVB	advmod	благодарна			femn	ADJS	0	0	
буду	0	15	0	33	379				1per	VERB	aux	благодарна			femn	ADJS	0	0	sing
благодарна	0	15	0	33	380			femn		ADJS	ROOT	благодарна			femn	ADJS	0	0	sing
отзывам	0	15	0	33	381	inan	datv	masc		NOUN	iobj	благодарна			femn	ADJS	0	0	plur
об	0	15	0	33	382					PREP	case	инорекане	inan	loct	masc	NOUN	0	0	
инорекане	0	15	0	33	383	inan	loct	masc		NOUN	nmod	отзывам	inan	datv	masc	NOUN	1	383	sing
спасибо	0	15	0	34	384					INTJ	ROOT	спасибо				INTJ	0	0	
масловы	1	15	1	0	385	anim	nomn			NOUN	nsubj	писал			masc	VERB	0	0	plur
9	1	15	1	0	386						nummod	февраль	inan	nomn	masc	NOUN	0	0	
февраль	1	15	1	0	387	inan	nomn	masc		NOUN	parataxis	масловы	anim	nomn		NOUN	0	0	sing
2021	1	15	1	0	388						nmod	февраль	inan	nomn	masc	NOUN	0	0	
16:06	1	15	1	0	389						nmod	февраль	inan	nomn	masc	NOUN	0	0	
писал	1	15	1	0	390			masc		VERB	ROOT	писал			masc	VERB	0	0	sing
всем	1	15	1	0	391		datv			ADJF	iobj	здравствуйте				INTJ	0	0	plur
здравствуйте	1	15	1	0	392					INTJ	ROOT	здравствуйте				INTJ	0	0	
очень	1	15	1	1	393					ADVB	advmod	прошу				VERB	0	0	
прошу	1	15	1	1	394				1per	VERB	ROOT	прошу				VERB	0	0	sing
подсказать	1	15	1	1	395					INFN	xcomp	прошу				VERB	0	0	
посоветовать	1	15	1	1	396					INFN	conj	подсказать				INFN	0	0	
или	1	15	1	1	397					CONJ	cc	может				VERB	0	0	
может	1	15	1	1	398				3per	VERB	conj	прошу				VERB	0	0	sing
кто	1	15	1	1	399		nomn	masc		NPRO	nsubj	проходил			masc	VERB	0	0	sing
из	1	15	1	1	400					PREP	case	форумчан	anim	gent	masc	NOUN	0	0	
форумчан	1	15	1	1	401	anim	gent	masc		NOUN	nmod	кто		nomn	masc	NPRO	0	0	plur
проходил	1	15	1	1	402			masc		VERB	parataxis	прошу				VERB	0	0	sing
hifu	1	15	1	1	403						obj	проходил			masc	VERB	1	403	
терапию	1	15	1	1	404	inan	accs	femn		NOUN	obj	проходил			masc	VERB	0	0	sing
и	1	15	1	1	405					CONJ	cc	подскажет				VERB	0	0	
подскажет	1	15	1	1	406				3per	VERB	conj	проходил			masc	VERB	0	0	sing
что	1	15	1	1	407					CONJ	obj	подскажет				VERB	0	0	
это	1	15	1	1	408					PRCL	obj	что				CONJ	3	403	
и	1	15	1	1	409					CONJ	cc	терапия	inan	nomn	femn	NOUN	0	0	
действенная	1	15	1	1	410		nomn	femn		ADJF	amod	терапия	inan	nomn	femn	NOUN	0	0	sing
ли	1	15	1	1	411					CONJ	advmod	действенная		nomn	femn	ADJF	0	0	
данная	1	15	1	1	412		nomn	femn		PRTF	amod	терапия	inan	nomn	femn	NOUN	0	0	sing
терапия	1	15	1	1	413	inan	nomn	femn		NOUN	conj	проходил			masc	VERB	0	0	sing
вообще	1	15	1	1	414					ADVB	advmod	терапия	inan	nomn	femn	NOUN	0	0	
а	1	15	1	1	415					CONJ	cc	раке	anim	loct	masc	NOUN	0	0	
тем	1	15	1	1	416					CONJ	obl	более				ADVB	0	0	
более	1	15	1	1	417					ADVB	advmod	раке	anim	loct	masc	NOUN	0	0	
при	1	15	1	1	418					PREP	case	раке	anim	loct	masc	NOUN	0	0	
раке	1	15	1	1	419	anim	loct	masc		NOUN	obl	поджелудочной		gent	femn	ADJF	0	0	sing
поджелудочной	1	15	1	1	420		gent	femn		ADJF	conj	проходил			masc	VERB	0	0	sing
нигде	1	15	1	2	421					ADVB	advmod	могу				VERB	0	0	
в	1	15	1	2	422					PREP	case	интернете	inan	loct	masc	NOUN	0	0	
интернете	1	15	1	2	423	inan	loct	masc		NOUN	obl	могу				VERB	0	0	sing
не	1	15	1	2	424					PRCL	advmod	могу				VERB	0	0	
могу	1	15	1	2	425				1per	VERB	ROOT	могу				VERB	0	0	sing
найти	1	15	1	2	426					INFN	xcomp	могу				VERB	0	0	
отзывов	1	15	1	2	427	inan	gent	masc		NOUN	obj	найти				INFN	0	0	plur
вообще	1	15	1	2	428					ADVB	advmod	никаких		gent		ADJF	0	0	
никаких	1	15	1	2	429		gent			ADJF	det	отзывов	inan	gent	masc	NOUN	0	0	plur
писала	1	15	1	3	430			femn		VERB	ROOT	писала			femn	VERB	0	0	sing
ранее	1	15	1	3	431					ADVB	advmod	писала			femn	VERB	0	0	
в	1	15	1	3	432					PREP	case	форуме	inan	loct	masc	NOUN	0	0	
форуме	1	15	1	3	433	inan	loct	masc		NOUN	obl	писала			femn	VERB	0	0	sing
по	1	15	1	3	434					PREP	case	лечению	inan	datv	neut	NOUN	0	0	
нашему	1	15	1	3	435		datv	neut		ADJF	det	лечению	inan	datv	neut	NOUN	0	0	sing
предыдущему	1	15	1	3	436		datv	masc		ADJF	amod	лечению	inan	datv	neut	NOUN	0	0	sing
лечению	1	15	1	3	437	inan	datv	neut		NOUN	nmod	форуме	inan	loct	masc	NOUN	0	0	sing
химиопрепаратами	1	15	1	3	438	inan	ablt	masc		NOUN	obl	писала			femn	VERB	0	0	plur
поэтому	1	15	1	3	439					ADVB	advmod	повторю				VERB	0	0	
повторю	1	15	1	3	440				1per	VERB	conj	писала			femn	VERB	0	0	sing
историю	1	15	1	3	441	inan	accs	femn		NOUN	obj	повторю				VERB	0	0	sing
для	1	15	1	3	442					PREP	case	понимания	inan	gent	neut	NOUN	0	0	
понимания	1	15	1	3	443	inan	gent	neut		NOUN	nmod	историю	inan	accs	femn	NOUN	0	0	sing
у	1	15	1	4	444					PREP	case	мамочки	anim	gent	femn	NOUN	0	0	
мамочки	1	15	1	4	445	anim	gent	femn		NOUN	obl	совершено			neut	PRTS	0	0	sing
79	1	15	1	4	446						nummod	лет	inan	gent	masc	NOUN	0	0	
лет	1	15	1	4	447	inan	gent	masc		NOUN	nsubj:pass	совершено			neut	PRTS	0	0	plur
совершено	1	15	1	4	448			neut		PRTS	ROOT	совершено			neut	PRTS	0	0	sing
случайно	1	15	1	4	449					ADVB	advmod	совершено			neut	PRTS	0	0	
на	1	15	1	4	450					PREP	case	узи	inan	nomn	neut	NOUN	0	0	
узи	1	15	1	4	451	inan	nomn	neut		NOUN	obl	обнаружили				VERB	0	0	sing
брюшной	1	15	1	4	452		nomn	masc		ADJF	amod	полости	inan	loct	femn	NOUN	0	0	sing
полости	1	15	1	4	453	inan	loct	femn		NOUN	nmod	узи	inan	nomn	neut	NOUN	0	0	sing
обнаружили	1	15	1	4	454					VERB	conj	совершено			neut	PRTS	0	0	plur
рак	1	15	1	4	455	inan	accs	masc		NOUN	obj	обнаружили				VERB	0	0	sing
головки	1	15	1	4	456	inan	nomn	femn		NOUN	nmod	рак	inan	accs	masc	NOUN	0	0	plur
поджелудочной	1	15	1	4	457		gent	femn		ADJF	xcomp	обнаружили				VERB	0	0	sing
в	1	15	1	4	458					PREP	case	июне	inan	loct	masc	NOUN	0	0	
июне	1	15	1	4	459	inan	loct	masc		NOUN	obl	обнаружили				VERB	0	0	sing
2020	1	15	1	4	460						amod	г	inan	gent	masc	NOUN	0	0	
г	1	15	1	4	461	inan	gent	masc		NOUN	nmod	июне	inan	loct	masc	NOUN	0	0	sing
в	1	15	1	4	462					PREP	case	итоге	inan	loct	masc	NOUN	0	0	
итоге	1	15	1	4	463	inan	loct	masc		NOUN	nmod	стадия	inan	nomn	femn	NOUN	0	0	sing
по	1	15	1	4	464					PREP	case	результатам	inan	datv	masc	NOUN	0	0	
результатам	1	15	1	4	465	inan	datv	masc		NOUN	nmod	итоге	inan	loct	masc	NOUN	0	0	plur
биопсии	1	15	1	4	466	inan	gent	femn		NOUN	nmod	результатам	inan	datv	masc	NOUN	0	0	sing
аденокарцинома	1	15	1	4	467	inan	nomn	femn		NOUN	nmod	биопсии	inan	gent	femn	NOUN	0	0	sing
3	1	15	1	4	468						nummod:gov	стадия	inan	nomn	femn	NOUN	0	0	
стадия	1	15	1	4	469	inan	nomn	femn		NOUN	ROOT	стадия	inan	nomn	femn	NOUN	0	0	sing
в	1	15	1	5	470					PREP	case	июле	inan	loct	masc	NOUN	0	0	
июле	1	15	1	5	471	inan	loct	masc		NOUN	obl	начали				VERB	0	0	sing
2020	1	15	1	5	472						amod	г	inan	gent	masc	NOUN	0	0	
г	1	15	1	5	473	inan	gent	masc		NOUN	nmod	июле	inan	loct	masc	NOUN	0	0	sing
начали	1	15	1	5	474					VERB	ROOT	начали				VERB	0	0	plur
химиотерапию	1	15	1	5	475	inan	accs	femn		NOUN	obj	начали				VERB	0	0	sing
абраксан	1	15	1	5	476	anim	gent	femn		NOUN	obj	начали				VERB	1	476	plur
гемцитабин	1	15	1	5	477	anim	nomn	masc		NOUN	obj	начали				VERB	1	477	sing
сделали	1	15	1	6	478					VERB	ROOT	сделали				VERB	0	0	plur
только	1	15	1	6	479					ADVB	advmod	2					0	0	
2	1	15	1	6	480						nummod:gov	процедуры	inan	gent	femn	NOUN	0	0	
процедуры	1	15	1	6	481	inan	gent	femn		NOUN	obj	сделали				VERB	0	0	sing
с	1	15	1	6	482					PREP	case	задержкой	inan	ablt	femn	NOUN	0	0	
задержкой	1	15	1	6	483	inan	ablt	femn		NOUN	nmod	процедуры	inan	gent	femn	NOUN	0	0	sing
в	1	15	1	6	484					PREP	case	неделю	inan	accs	femn	NOUN	0	0	
неделю	1	15	1	6	485	inan	accs	femn		NOUN	nmod	задержкой	inan	ablt	femn	NOUN	0	0	sing
из	1	15	1	7	486					PREP	case	непереносимости	inan	gent	femn	NOUN	0	0	
за	1	15	1	7	487					PREP	case	непереносимости	inan	gent	femn	NOUN	0	0	
непереносимости	1	15	1	7	488	inan	gent	femn		NOUN	obl	отменили				VERB	0	0	sing
высокая	1	15	1	7	489		nomn	femn		ADJF	amod	температура	inan	nomn	femn	NOUN	0	0	sing
температура	1	15	1	7	490	inan	nomn	femn		NOUN	parataxis	непереносимости	inan	gent	femn	NOUN	0	0	sing
39	1	15	1	7	491						nummod	более				ADVB	0	0	
более	1	15	1	7	492					ADVB	advmod	недели	inan	gent	femn	NOUN	0	0	
недели	1	15	1	7	493	inan	gent	femn		NOUN	nmod	температура	inan	nomn	femn	NOUN	0	0	sing
и	1	15	1	7	494					CONJ	cc	последствии	inan	loct	neut	NOUN	0	0	
в	1	15	1	7	495					PREP	case	последствии	inan	loct	neut	NOUN	0	0	
последствии	1	15	1	7	496	inan	loct	neut		NOUN	conj	температура	inan	nomn	femn	NOUN	0	0	sing
пневмония	1	15	1	7	497	inan	nomn	femn		NOUN	nmod	последствии	inan	loct	neut	NOUN	0	0	sing
абраксан	1	15	1	7	498	anim	gent	femn		NOUN	obj	отменили				VERB	1	498	plur
отменили	1	15	1	7	499					VERB	ROOT	отменили				VERB	0	0	plur
оставили	1	15	1	7	500					VERB	conj	отменили				VERB	0	0	plur
гемцитабин	1	15	1	7	501	anim	nomn	masc		NOUN	obj	оставили				VERB	1	501	sing
в	1	15	1	7	502					PREP	case	монорежиме	inan	loct	masc	NOUN	0	0	
монорежиме	1	15	1	7	503	inan	loct	masc		NOUN	obl	оставили				VERB	0	0	sing
спустя	1	15	1	8	504					PREP	case	месяц	inan	accs	masc	NOUN	0	0	
месяц	1	15	1	8	505	inan	accs	masc		NOUN	obl	начали				VERB	0	0	sing
в	1	15	1	8	506					PREP	case	конце	inan	loct	masc	NOUN	0	0	
конце	1	15	1	8	507	inan	loct	masc		NOUN	conj	месяц	inan	accs	masc	NOUN	0	0	sing
сентября	1	15	1	8	508	inan	gent	masc		NOUN	nmod	конце	inan	loct	masc	NOUN	0	0	sing
2020	1	15	1	8	509						amod	г	inan	gent	masc	NOUN	0	0	
г	1	15	1	8	510	inan	gent	masc		NOUN	nmod	сентября	inan	gent	masc	NOUN	0	0	sing
начали	1	15	1	8	511					VERB	ROOT	начали				VERB	0	0	plur
курс	1	15	1	8	512	inan	nomn	masc		NOUN	obj	начали				VERB	0	0	sing
гемцитабина	1	15	1	8	513	anim	gent	masc		NOUN	nmod	курс	inan	nomn	masc	NOUN	1	513	sing
