TOKEN	POST_NUM	ANIMACY	CASE	GENDER	PERSON	POS	DEPENDENCY	HEAD	HEAD_POS	HEAD_ANIMACY	HEAD_CASE	HEAD_GENDER	HEAD_POS	SENT_VECTOR	NER	COREFERENCE_CLUSTER		
как	33	-	-	-	-	CONJ	advmod	выступают	VERB	-	-	-	VERB	-0.04859103122726083	0	0		
раз	33	inan	gent	masc	-	NOUN	fixed	как	CONJ	-	-	-	CONJ	-0.04859103122726083	0	0		
выступают	33	-	-	-	3per	VERB	ccomp	предположить	INFN	-	-	-	INFN	-0.04859103122726083	0	0		
потому	33	-	-	-	-	ADVB	advmod	выступают	VERB	-	-	-	VERB	-0.04859103122726083	0	0		
чтоб	33	-	-	-	-	CONJ	fixed	потому	ADVB	-	-	-	ADVB	-0.04859103122726083	0	0		
не	33	-	-	-	-	PRCL	advmod	потерять	INFN	-	-	-	INFN	-0.04859103122726083	0	0		
потерять	33	-	-	-	-	INFN	xcomp	выступают	VERB	-	-	-	VERB	-0.04859103122726083	0	0		
свое	33	-	accs	neut	-	ADJF	det	бабло	NOUN	inan	nomn	neut	NOUN	-0.04859103122726083	0	0		
бабло	33	inan	nomn	neut	-	NOUN	obj	потерять	INFN	-	-	-	INFN	-0.04859103122726083	0	0		
потому	33	-	-	-	-	ADVB	mark	вложены	PRTS	-	-	-	PRTS	-0.04859103122726083	0	0		
как	33	-	-	-	-	CONJ	fixed	потому	ADVB	-	-	-	ADVB	-0.04859103122726083	0	0		
деньги	33	inan	accs	femn	-	NOUN	nsubj:pass	вложены	PRTS	-	-	-	PRTS	-0.04859103122726083	0	0		
в	33	-	-	-	-	PREP	case	них	NPRO	-	gent	-	NPRO	-0.04859103122726083	0	0		
них	33	-	gent	-	3per	NPRO	obl	вложены	PRTS	-	-	-	PRTS	-0.04859103122726083	0	0		
вложены	33	-	-	-	-	PRTS	parataxis	можно	PRED	-	-	-	PRED	-0.04859103122726083	0	0		
немалые	33	-	nomn	-	-	ADJF	nsubj:pass	вложены	PRTS	-	-	-	PRTS	-0.04859103122726083	0	0		
и	33	-	-	-	-	CONJ	cc	запасы	NOUN	inan	nomn	masc	NOUN	-0.04859103122726083	0	0		
запасы	33	inan	nomn	masc	-	NOUN	conj	немалые	ADJF	-	nomn	-	ADJF	-0.04859103122726083	0	0		
на	33	-	-	-	-	PREP	case	складах	NOUN	inan	loct	masc	NOUN	-0.04859103122726083	0	0		
складах	33	inan	loct	masc	-	NOUN	nmod	запасы	NOUN	inan	nomn	masc	NOUN	-0.04859103122726083	0	0		
наверняка	33	-	-	-	-	ADVB	advmod	немалые	ADJF	-	nomn	-	ADJF	-0.04859103122726083	0	0		
хорошие	33	-	nomn	-	-	ADJF	punct	можно	PRED	-	-	-	PRED	-0.04859103122726083	0	0		
aslav	34	-	-	-	-	-	nsubj	писал	VERB	-	-	masc	VERB	-0.04859103122726083	0	0		
писал	34	-	-	masc	-	VERB	ROOT	писал	VERB	-	-	masc	VERB	0.14795850010381806	0	0		
а	34	-	-	-	-	CONJ	cc	июл	-	-	-	-	-	0.14795850010381806	0	0		
5	34	-	-	-	-	-	nummod	июл	-	-	-	-	-	0.14795850010381806	0	0		
июл	34	-	-	-	-	-	obl	писал	VERB	-	-	masc	VERB	0.14795850010381806	0	0		
2018	34	-	-	-	-	-	nmod	июл	-	-	-	-	-	0.14795850010381806	0	0		
10	34	-	-	-	-	-	nummod	54	-	-	-	-	-	0.14795850010381806	0	0		
54	34	-	-	-	-	-	nummod	Зачем	ADVB	-	-	-	ADVB	0.14795850010381806	0	0		
Зачем	34	-	-	-	-	ADVB	advmod	делать	INFN	-	-	-	INFN	0.14795850010381806	0	0		
делать	34	-	-	-	-	INFN	xcomp	писал	VERB	-	-	masc	VERB	0.14795850010381806	0	0		
новое	34	-	accs	neut	-	ADJF	obj	делать	INFN	-	-	-	INFN	0.14795850010381806	0	0		
если	34	-	-	-	-	CONJ	advmod	делать	INFN	-	-	-	INFN	0.14795850010381806	0	0		
бабки	34	inan	accs	femn	-	NOUN	discourse	если	CONJ	-	-	-	CONJ	0.14795850010381806	0	0		
и	34	-	-	-	-	CONJ	cc	можно	PRED	-	-	-	PRED	0.14795850010381806	0	0		
на	34	-	-	-	-	PREP	case	старом	ADJF	-	loct	masc	ADJF	0.14795850010381806	0	0		
старом	34	-	loct	masc	-	ADJF	obl	можно	PRED	-	-	-	PRED	0.14795850010381806	0	0		
можно	34	-	-	-	-	PRED	advcl	делать	INFN	-	-	-	INFN	0.14795850010381806	0	0		
поднимать	34	-	-	-	-	INFN	xcomp	писал	VERB	-	-	masc	VERB	0.14795850010381806	0	0		
Ну	34	-	-	-	-	PRCL	discourse	делают	VERB	-	-	-	VERB	0.14795850010381806	0	0		
что	34	-	-	-	-	CONJ	mark	делают	VERB	-	-	-	VERB	-0.2428978053232034	0	0		
ты	34	-	nomn	-	2per	NPRO	nsubj	делают	VERB	-	-	-	VERB	-0.2428978053232034	0	0		
такой	34	-	gent	femn	-	ADJF	det	наивный	ADJF	-	nomn	masc	ADJF	-0.2428978053232034	0	0		
наивный	34	-	nomn	masc	-	ADJF	amod	ты	NPRO	-	nomn	-	NPRO	-0.2428978053232034	0	0		
Все	34	-	-	-	-	PRCL	det	делают	VERB	-	-	-	VERB	-0.2428978053232034	0	0		
что	34	-	-	-	-	CONJ	fixed	Все	PRCL	-	-	-	PRCL	-0.2428978053232034	0	0		
то	34	-	-	-	-	CONJ	mark	делают	VERB	-	-	-	VERB	-0.2428978053232034	0	0		
делают	34	-	-	-	3per	VERB	ROOT	делают	VERB	-	-	-	VERB	-0.2428978053232034	0	0		
что	34	-	-	-	-	CONJ	obj	обновляют	VERB	-	-	-	VERB	-0.2428978053232034	0	0		
то	34	-	-	-	-	CONJ	obj	обновляют	VERB	-	-	-	VERB	-0.2428978053232034	0	0		
обновляют	34	-	-	-	3per	VERB	parataxis	делают	VERB	-	-	-	VERB	-0.2428978053232034	0	0		
и	34	-	-	-	-	CONJ	advmod	т	ADVB	-	-	-	ADVB	-0.2428978053232034	0	0		
т	34	-	-	-	-	ADVB	conj	обновляют	VERB	-	-	-	VERB	-0.2428978053232034	0	0		
д	34	-	-	-	-	ADVB	punct	делают	VERB	-	-	-	VERB	-0.2428978053232034	0	0		
Бабки	34	inan	accs	femn	-	NOUN	nsubj:pass	рубяться	INFN	-	-	-	INFN	-0.2428978053232034	0	0		
также	34	-	-	-	-	PRCL	advmod	рубяться	INFN	-	-	-	INFN	0.22068622671067714	0	0		
рубяться	34	-	-	-	-	INFN	ROOT	рубяться	INFN	-	-	-	INFN	0.22068622671067714	0	0		
на	34	-	-	-	-	PREP	case	разработках	NOUN	inan	loct	femn	NOUN	0.22068622671067714	0	0		
разработках	34	inan	loct	femn	-	NOUN	obl	рубяться	INFN	-	-	-	INFN	0.22068622671067714	0	0		
Все	34	-	-	-	-	PRCL	det	анонсы	NOUN	inan	nomn	masc	NOUN	0.22068622671067714	0	0		
эти	34	-	nomn	-	-	ADJF	det	анонсы	NOUN	inan	nomn	masc	NOUN	0.09359616306292909	0	0		
анонсы	34	inan	nomn	masc	-	NOUN	nsubj	нагнетают	VERB	-	-	-	VERB	0.09359616306292909	0	0		
новых	34	-	gent	-	-	ADJF	amod	препаратах	NOUN	inan	loct	masc	NOUN	0.09359616306292909	0	0		
якобы	34	-	-	-	-	CONJ	advmod	препаратах	NOUN	inan	loct	masc	NOUN	0.09359616306292909	0	0		
препаратах	34	inan	loct	masc	-	NOUN	obl	нагнетают	VERB	-	-	-	VERB	0.09359616306292909	0	0		
нагнетают	34	-	-	-	3per	VERB	ROOT	нагнетают	VERB	-	-	-	VERB	0.09359616306292909	0	0		
раж	34	inan	nomn	masc	-	NOUN	obj	нагнетают	VERB	-	-	-	VERB	0.09359616306292909	0	0		
и	34	-	-	-	-	CONJ	punct	нагнетают	VERB	-	-	-	VERB	0.09359616306292909	0	0		
т	34	-	-	-	-	ADVB	fixed	и	CONJ	-	-	-	CONJ	0.09359616306292909	0	0		
д	34	-	-	-	-	ADVB	fixed	и	CONJ	-	-	-	CONJ	0.09359616306292909	0	0		
ПС	34	-	-	-	-	-	nsubj	возможно	CONJ	-	-	-	CONJ	0.09359616306292909	0	0		
возможно	34	-	-	-	-	CONJ	ROOT	возможно	CONJ	-	-	-	CONJ	0.12273537451401353	0	0		
и	34	-	-	-	-	CONJ	cc	будет	VERB	-	-	-	VERB	0.12273537451401353	0	0		
будет	34	-	-	-	3per	VERB	conj	возможно	CONJ	-	-	-	CONJ	0.12273537451401353	0	0		
какое	34	-	accs	neut	-	ADJF	det	то	CONJ	-	-	-	CONJ	0.12273537451401353	0	0		
то	34	-	-	-	-	CONJ	det	новшество	NOUN	inan	nomn	neut	NOUN	0.12273537451401353	0	0		
новшество	34	inan	nomn	neut	-	NOUN	amod	прорыв	NOUN	inan	nomn	masc	NOUN	0.12273537451401353	0	0		
прорыв	34	inan	nomn	masc	-	NOUN	nsubj	возможно	CONJ	-	-	-	CONJ	0.12273537451401353	0	0		
в	34	-	-	-	-	PREP	case	лечении	NOUN	inan	loct	neut	NOUN	0.12273537451401353	0	0		
лечении	34	inan	loct	neut	-	NOUN	obl	возможно	CONJ	-	-	-	CONJ	0.12273537451401353	0	0		
Но	34	-	-	-	-	CONJ	cc	вел	VERB	-	-	masc	VERB	0.12273537451401353	0	0		
ток	34	inan	accs	masc	-	NOUN	nsubj	вел	VERB	-	-	masc	VERB	0.0968142830921958	0	0		
не	34	-	-	-	-	PRCL	advmod	вел	VERB	-	-	masc	VERB	0.0968142830921958	0	0		
вел	34	-	-	masc	-	VERB	ROOT	вел	VERB	-	-	masc	VERB	0.0968142830921958	0	велпатасвир		
потому	34	-	-	-	-	ADVB	case	поле	NOUN	inan	loct	neut	NOUN	0.0968142830921958	0	0		
как	34	-	-	-	-	CONJ	fixed	потому	ADVB	-	-	-	ADVB	0.0968142830921958	0	0		
он	34	-	nomn	masc	3per	NPRO	discourse	потому	ADVB	-	-	-	ADVB	0.0968142830921958	0	велпатасвир		
и	34	-	-	-	-	CONJ	cc	дак	CONJ	-	-	-	CONJ	0.0968142830921958	0	0		
дак	34	-	-	-	-	CONJ	conj	он	NPRO	-	nomn	masc	NPRO	0.0968142830921958	0	даклатасвир		
поле	34	inan	loct	neut	-	NOUN	obl	вел	VERB	-	-	masc	VERB	0.0968142830921958	0	0		
одной	34	-	gent	femn	-	ADJF	discourse	вел	VERB	-	-	masc	VERB	0.0968142830921958	0	0		
ягоды	34	inan	nomn	femn	-	NOUN	obj	вел	VERB	-	-	masc	VERB	0.0968142830921958	0	0		
Один	34	-	nomn	masc	-	ADJF	nsubj	дороже	COMP	-	-	-	COMP	0.0968142830921958	0	0		
дороже	34	-	-	-	-	COMP	ROOT	дороже	COMP	-	-	-	COMP	-0.33735177386552095	0	0		
другой	34	-	gent	femn	-	ADJF	obl	дороже	COMP	-	-	-	COMP	-0.33735177386552095	0	0		
дешевле	34	-	-	-	-	COMP	advmod	дороже	COMP	-	-	-	COMP	-0.33735177386552095	0	0		
Как	35	-	-	-	-	CONJ	mark	врачи	NOUN	anim	nomn	masc	NOUN	-0.33735177386552095	0	0		
и	35	-	-	-	-	CONJ	advmod	врачи	NOUN	anim	nomn	masc	NOUN	-0.31381210473112087	0	0		
врачи	35	anim	nomn	masc	-	NOUN	nsubj	рекомендуют	VERB	-	-	-	VERB	-0.31381210473112087	0	0		
рекомендуют	35	-	-	-	3per	VERB	ROOT	рекомендуют	VERB	-	-	-	VERB	-0.31381210473112087	0	0		
новые	35	-	nomn	-	-	ADJF	amod	леки	NOUN	inan	nomn	masc	NOUN	-0.31381210473112087	0	0		
леки	35	inan	nomn	masc	-	NOUN	obj	рекомендуют	VERB	-	-	-	VERB	-0.31381210473112087	0	0		
Так	35	-	-	-	-	CONJ	appos	леки	NOUN	inan	nomn	masc	NOUN	-0.31381210473112087	0	0		
как	35	-	-	-	-	CONJ	fixed	Так	CONJ	-	-	-	CONJ	-0.31381210473112087	0	0		
они	35	-	nomn	-	3per	NPRO	nsubj	безпобочек	NOUN	inan	gent	femn	NOUN	-0.31381210473112087	0	0		
типа	35	inan	gent	masc	-	NOUN	case	безпобочек	NOUN	inan	gent	femn	NOUN	-0.31381210473112087	0	0		
более	35	-	-	-	-	ADVB	advmod	безпобочек	NOUN	inan	gent	femn	NOUN	-0.31381210473112087	0	0		
безпобочек	35	inan	gent	femn	-	NOUN	obl	рекомендуют	VERB	-	-	-	VERB	-0.31381210473112087	0	0		
и	35	-	-	-	-	CONJ	cc	действуют	VERB	-	-	-	VERB	-0.31381210473112087	0	0		
лучше	35	-	-	-	-	COMP	advmod	действуют	VERB	-	-	-	VERB	-0.31381210473112087	0	0		
действуют	35	-	-	-	3per	VERB	conj	рекомендуют	VERB	-	-	-	VERB	-0.31381210473112087	0	0		
Но	35	-	-	-	-	CONJ	cc	стоят	VERB	-	-	-	VERB	-0.31381210473112087	0	0		
стоят	35	-	-	-	3per	VERB	conj	рекомендуют	VERB	-	-	-	VERB	-0.31381210473112087	0	0		
за	35	-	-	-	-	PREP	case	частую	ADJF	-	accs	femn	ADJF	-0.31381210473112087	0	0		
частую	35	-	accs	femn	-	ADJF	amod	дороже	COMP	-	-	-	COMP	-0.31381210473112087	0	0		
дороже	35	-	-	-	-	COMP	advmod	стоят	VERB	-	-	-	VERB	-0.31381210473112087	0	0		
в	35	-	-	-	-	PREP	case	разы	NOUN	inan	accs	masc	NOUN	-0.31381210473112087	0	0		
разы	35	inan	accs	masc	-	NOUN	obl	рекомендуют	VERB	-	-	-	VERB	-0.31381210473112087	0	0		
katkat	36	-	-	-	-	-	nsubj	Тут	ADVB	-	-	-	ADVB	-0.31381210473112087	0	0		
Тут	36	-	-	-	-	ADVB	ROOT	Тут	ADVB	-	-	-	ADVB	-0.4356553482939489	0	0		
ответ	36	inan	accs	masc	-	NOUN	ROOT	ответ	NOUN	inan	accs	masc	NOUN	-0.4356553482939489	0	0		
врача	36	anim	gent	masc	-	NOUN	nmod	ответ	NOUN	inan	accs	masc	NOUN	-0.4356553482939489	0	0		
Может	38	-	-	-	3per	VERB	ROOT	Может	VERB	-	-	-	VERB	-0.4356553482939489	0	0		
из	38	-	-	-	-	PREP	case	Может	VERB	-	-	-	VERB	0.501016154885292	0	0		
за	38	-	-	-	-	PREP	case	этого	NPRO	-	gent	neut	NPRO	0.501016154885292	0	0		
этого	38	-	gent	neut	-	NPRO	obl	Может	VERB	-	-	-	VERB	0.501016154885292	0	0		
Только	37	-	-	-	-	ADVB	advmod	не	PRCL	-	-	-	PRCL	0.501016154885292	0	0		
не	37	-	-	-	-	PRCL	advmod	БЛ	-	-	-	-	-	-0.10400808862361469	0	0		
БЛ	37	-	-	-	-	-	nsubj	приводите	VERB	-	-	-	VERB	-0.10400808862361469	0	0		
плиз	37	anim	nomn	femn	-	NOUN	nmod	БЛ	-	-	-	-	-	-0.10400808862361469	0	0		
приводите	37	-	-	-	2per	VERB	ROOT	приводите	VERB	-	-	-	VERB	-0.10400808862361469	0	0		
здесь	37	-	-	-	-	ADVB	advmod	приводите	VERB	-	-	-	VERB	-0.10400808862361469	0	0		
в	37	-	-	-	-	PREP	case	мнения	NOUN	inan	gent	neut	NOUN	-0.10400808862361469	0	0		
качестве	37	inan	loct	neut	-	NOUN	fixed	в	PREP	-	-	-	PREP	-0.10400808862361469	0	0		
экспертного	37	-	gent	neut	-	ADJF	amod	мнения	NOUN	inan	gent	neut	NOUN	-0.10400808862361469	0	0		
мнения	37	inan	gent	neut	-	NOUN	obl	лучше	COMP	-	-	-	COMP	-0.10400808862361469	0	0		
А	37	-	-	-	-	CONJ	cc	лучше	COMP	-	-	-	COMP	-0.10400808862361469	0	0		
еще	37	-	-	-	-	ADVB	advmod	лучше	COMP	-	-	-	COMP	-0.10400808862361469	0	0		
лучше	37	-	-	-	-	COMP	conj	приводите	VERB	-	-	-	VERB	-0.10400808862361469	0	0		
ссылку	37	inan	accs	femn	-	NOUN	nsubj	лучше	COMP	-	-	-	COMP	-0.10400808862361469	0	0		
на	37	-	-	-	-	PREP	case	источник	NOUN	inan	nomn	masc	NOUN	-0.10400808862361469	0	0		
авторитетный	37	-	nomn	masc	-	ADJF	amod	источник	NOUN	inan	nomn	masc	NOUN	-0.10400808862361469	0	0		
источник	37	inan	nomn	masc	-	NOUN	nmod	ссылку	NOUN	inan	accs	femn	NOUN	-0.10400808862361469	0	0		
исследования	37	inan	gent	neut	-	NOUN	nmod	источник	NOUN	inan	nomn	masc	NOUN	-0.10400808862361469	0	0		
например	37	-	-	-	-	CONJ	punct	приводите	VERB	-	-	-	VERB	-0.10400808862361469	0	0		
Halga	38	-	-	-	-	-	nsubj	писал	VERB	-	-	masc	VERB	-0.10400808862361469	0	0		
писал	38	-	-	masc	-	VERB	ROOT	писал	VERB	-	-	masc	VERB	-0.09310187009925192	0	0		
а	38	-	-	-	-	CONJ	cc	июл	-	-	-	-	-	-0.09310187009925192	0	0		
5	38	-	-	-	-	-	nummod	июл	-	-	-	-	-	-0.09310187009925192	0	0		
июл	38	-	-	-	-	-	obl	писал	VERB	-	-	masc	VERB	-0.09310187009925192	0	0		
2018	38	-	-	-	-	-	nmod	июл	-	-	-	-	-	-0.09310187009925192	0	0		
12	38	-	-	-	-	-	nummod	27	-	-	-	-	-	-0.09310187009925192	0	0		
27	38	-	-	-	-	-	nummod	июл	-	-	-	-	-	-0.09310187009925192	0	0		
Тут	38	-	-	-	-	ADVB	parataxis	писал	VERB	-	-	masc	VERB	-0.09310187009925192	0	0		
ответ	38	inan	accs	masc	-	NOUN	obj	писал	VERB	-	-	masc	VERB	-0.09310187009925192	0	0		
врача	38	anim	gent	masc	-	NOUN	nmod	ответ	NOUN	inan	accs	masc	NOUN	-0.09310187009925192	0	0		
Ну	38	-	-	-	-	PRCL	discourse	тётю	NOUN	anim	accs	femn	NOUN	-0.09310187009925192	0	0		
данную	38	-	accs	femn	-	ADJF	amod	тётю	NOUN	anim	accs	femn	NOUN	-0.019770902954041956	0	0		
тётю	38	anim	accs	femn	-	NOUN	ROOT	тётю	NOUN	anim	accs	femn	NOUN	-0.019770902954041956	0	0		
всерьёз	38	-	-	-	-	ADVB	nmod	тётю	NOUN	anim	accs	femn	NOUN	-0.019770902954041956	0	0		
воспринимать	38	-	-	-	-	INFN	ROOT	воспринимать	INFN	-	-	-	INFN	-0.019770902954041956	0	0		
Gudvin	39	-	-	-	-	-	nsubj	писал	VERB	-	-	masc	VERB	-0.019770902954041956	0	0		
писал	39	-	-	masc	-	VERB	ROOT	писал	VERB	-	-	masc	VERB	0.0314041848548434	0	0		
а	39	-	-	-	-	CONJ	cc	июл	-	-	-	-	-	0.0314041848548434	0	0		
5	39	-	-	-	-	-	nummod	июл	-	-	-	-	-	0.0314041848548434	0	0		
июл	39	-	-	-	-	-	obl	писал	VERB	-	-	masc	VERB	0.0314041848548434	0	0		
2018	39	-	-	-	-	-	nmod	июл	-	-	-	-	-	0.0314041848548434	0	0		
12	39	-	-	-	-	-	nummod	32	-	-	-	-	-	0.0314041848548434	0	0		
32	39	-	-	-	-	-	nummod	Только	ADVB	-	-	-	ADVB	0.0314041848548434	0	0		
Только	39	-	-	-	-	ADVB	advmod	не	PRCL	-	-	-	PRCL	0.0314041848548434	0	0		
не	39	-	-	-	-	PRCL	advmod	БЛ	-	-	-	-	-	0.0314041848548434	0	0		
БЛ	39	-	-	-	-	-	punct	писал	VERB	-	-	masc	VERB	0.0314041848548434	0	0		
Gudvin	40	-	-	-	-	-	iobj	пытаюсь	VERB	-	-	-	VERB	0.0314041848548434	0	0		
я	40	-	nomn	-	1per	NPRO	nsubj	пытаюсь	VERB	-	-	-	VERB	0.007795289779702823	0	0		
в	40	-	-	-	-	PREP	case	начале	NOUN	inan	loct	neut	NOUN	0.007795289779702823	0	0		
начале	40	inan	loct	neut	-	NOUN	obl	пытаюсь	VERB	-	-	-	VERB	0.007795289779702823	0	0		
пути	40	inan	loct	masc	-	NOUN	nmod	начале	NOUN	inan	loct	neut	NOUN	0.007795289779702823	0	0		
в	40	-	-	-	-	PREP	case	самом	ADJF	-	loct	neut	ADJF	0.007795289779702823	0	0		
самом	40	-	loct	neut	-	ADJF	amod	самом	ADJF	-	loct	neut	ADJF	0.007795289779702823	0	0		
самом	40	-	loct	neut	-	ADJF	obl	пытаюсь	VERB	-	-	-	VERB	0.007795289779702823	0	0		
потому	40	-	-	-	-	ADVB	cc	пытаюсь	VERB	-	-	-	VERB	0.007795289779702823	0	0		
только	40	-	-	-	-	ADVB	fixed	потому	ADVB	-	-	-	ADVB	0.007795289779702823	0	0		
пытаюсь	40	-	-	-	1per	VERB	ROOT	пытаюсь	VERB	-	-	-	VERB	0.007795289779702823	0	0		
разобраться	40	-	-	-	-	INFN	xcomp	пытаюсь	VERB	-	-	-	VERB	0.007795289779702823	0	0		
Схема	41	inan	nomn	femn	-	NOUN	nsubj	работает	VERB	-	-	-	VERB	0.007795289779702823	0	0		
соф	41	inan	gent	femn	-	NOUN	nmod	Схема	NOUN	inan	nomn	femn	NOUN	0.22174046970903874	0	софосбувир		
дак	41	-	-	-	-	CONJ	appos	Схема	NOUN	inan	nomn	femn	NOUN	0.22174046970903874	0	даклатасвир		
реально	41	-	-	-	-	ADVB	advmod	работает	VERB	-	-	-	VERB	0.22174046970903874	0	0		
работает	41	-	-	-	3per	VERB	ROOT	работает	VERB	-	-	-	VERB	0.22174046970903874	0	0		
что	41	-	-	-	-	CONJ	nsubj:pass	отражено	PRTS	-	-	neut	PRTS	0.22174046970903874	0	0		
отражено	41	-	-	neut	-	PRTS	advcl	работает	VERB	-	-	-	VERB	0.22174046970903874	0	0		
в	41	-	-	-	-	PREP	case	статистике	NOUN	inan	datv	femn	NOUN	0.22174046970903874	0	0		
форумной	41	-	gent	femn	-	ADJF	amod	статистике	NOUN	inan	datv	femn	NOUN	0.22174046970903874	0	0		
статистике	41	inan	datv	femn	-	NOUN	obl	работает	VERB	-	-	-	VERB	0.22174046970903874	0	0		
ИМХO	41	-	-	-	-	-	nsubj	можно	PRED	-	-	-	PRED	0.22174046970903874	0	0		
для	41	-	-	-	-	PREP	case	генотипа	NOUN	inan	gent	masc	NOUN	-0.1691517579768385	0	0		
первого	41	-	gent	neut	-	ADJF	amod	генотипа	NOUN	inan	gent	masc	NOUN	-0.1691517579768385	0	0		
генотипа	41	inan	gent	masc	-	NOUN	nmod	ИМХO	-	-	-	-	-	-0.1691517579768385	0	0		
можно	41	-	-	-	-	PRED	advmod	смело	ADVB	-	-	-	ADVB	-0.1691517579768385	0	0		
смело	41	-	-	-	-	ADVB	advmod	использовать	INFN	-	-	-	INFN	-0.1691517579768385	0	0		
использовать	41	-	-	-	-	INFN	ROOT	использовать	INFN	-	-	-	INFN	-0.1691517579768385	0	0		
Для	41	-	-	-	-	PREP	case	третьего	ADJF	-	gent	neut	ADJF	-0.1691517579768385	0	0		
третьего	41	-	gent	neut	-	ADJF	amod	ИМХO	-	-	-	-	-	0.18510101502761245	0	0		
опять	41	-	-	-	-	ADVB	advmod	ИМХO	-	-	-	-	-	0.18510101502761245	0	0		
же	41	-	-	-	-	PRCL	advmod	опять	ADVB	-	-	-	ADVB	0.18510101502761245	0	0		
ИМХO	41	-	-	-	-	-	obl	лучше	COMP	-	-	-	COMP	0.18510101502761245	0	0		
лучше	41	-	-	-	-	COMP	ROOT	лучше	COMP	-	-	-	COMP	0.18510101502761245	0	0		
соф	41	inan	gent	femn	-	NOUN	obl	лучше	COMP	-	-	-	COMP	0.18510101502761245	0	софосбувир		
вел	41	-	-	masc	-	VERB	ROOT	вел	VERB	-	-	masc	VERB	0.18510101502761245	0	велпатасвир		
И	41	-	-	-	-	CONJ	cc	предлагается	VERB	-	-	-	VERB	0.18510101502761245	0	0		
еще	41	-	-	-	-	ADVB	advmod	момент	NOUN	inan	accs	masc	NOUN	0.11546894031926058	0	0		
момент	41	inan	accs	masc	-	NOUN	nsubj:pass	предлагается	VERB	-	-	-	VERB	0.11546894031926058	0	0		
в	41	-	-	-	-	PREP	case	Рекомендациях	NOUN	inan	loct	femn	NOUN	0.11546894031926058	0	0		
новых	41	-	gent	-	-	ADJF	amod	Рекомендациях	NOUN	inan	loct	femn	NOUN	0.11546894031926058	0	0		
Рекомендациях	41	inan	loct	femn	-	NOUN	obl	предлагается	VERB	-	-	-	VERB	0.11546894031926058	0	0		
предлагается	41	-	-	-	3per	VERB	ROOT	предлагается	VERB	-	-	-	VERB	0.11546894031926058	0	0		
в	41	-	-	-	-	PREP	discourse	использовать	INFN	-	-	-	INFN	0.11546894031926058	0	0		
первую	41	-	accs	femn	-	ADJF	fixed	в	PREP	-	-	-	PREP	0.11546894031926058	0	0		
очередь	41	inan	accs	femn	-	NOUN	fixed	в	PREP	-	-	-	PREP	0.11546894031926058	0	0		
использовать	41	-	-	-	-	INFN	csubj:pass	предлагается	VERB	-	-	-	VERB	0.11546894031926058	0	0		
пан	41	anim	nomn	masc	-	NOUN	obj	использовать	INFN	-	-	-	INFN	0.11546894031926058	0	0		
геотипичные	41	-	nomn	-	-	ADJF	amod	схемы	NOUN	inan	gent	femn	NOUN	0.11546894031926058	0	0		
и	41	-	-	-	-	CONJ	cc	двухкомпонентные	ADJF	-	nomn	-	ADJF	0.11546894031926058	0	0		
двухкомпонентные	41	-	nomn	-	-	ADJF	conj	геотипичные	ADJF	-	nomn	-	ADJF	0.11546894031926058	0	0		
схемы	41	inan	gent	femn	-	NOUN	ROOT	схемы	NOUN	inan	gent	femn	NOUN	0.11546894031926058	0	0		
Gudvin	42	-	-	-	-	-	nsubj	писал	VERB	-	-	masc	VERB	0.11546894031926058	0	0		
писал	42	-	-	masc	-	VERB	ROOT	писал	VERB	-	-	masc	VERB	0.13738133841090733	0	0		
а	42	-	-	-	-	CONJ	cc	июл	-	-	-	-	-	0.13738133841090733	0	0		
5	42	-	-	-	-	-	nummod	июл	-	-	-	-	-	0.13738133841090733	0	0		
июл	42	-	-	-	-	-	obl	писал	VERB	-	-	masc	VERB	0.13738133841090733	0	0		
2018	42	-	-	-	-	-	nmod	июл	-	-	-	-	-	0.13738133841090733	0	0		
12	42	-	-	-	-	-	nummod	58	-	-	-	-	-	0.13738133841090733	0	0		
58	42	-	-	-	-	-	nummod	Схема	NOUN	inan	nomn	femn	NOUN	0.13738133841090733	0	0		
Схема	42	inan	nomn	femn	-	NOUN	obl	писал	VERB	-	-	masc	VERB	0.13738133841090733	0	0		
соф	42	inan	gent	femn	-	NOUN	nmod	Схема	NOUN	inan	nomn	femn	NOUN	0.13738133841090733	0	софосбувир		
дак	42	-	-	-	-	CONJ	appos	соф	NOUN	inan	gent	femn	NOUN	0.13738133841090733	0	даклатасвир		
реально	42	-	-	-	-	ADVB	advmod	работает	VERB	-	-	-	VERB	0.13738133841090733	0	0		
работает	42	-	-	-	3per	VERB	conj	писал	VERB	-	-	masc	VERB	0.13738133841090733	0	0		
что	42	-	-	-	-	CONJ	nsubj:pass	отражено	PRTS	-	-	neut	PRTS	0.13738133841090733	0	0		
отражено	42	-	-	neut	-	PRTS	advcl	работает	VERB	-	-	-	VERB	0.13738133841090733	0	0		
в	42	-	-	-	-	PREP	case	статистике	NOUN	inan	datv	femn	NOUN	0.13738133841090733	0	0		
форумной	42	-	gent	femn	-	ADJF	amod	статистике	NOUN	inan	datv	femn	NOUN	0.13738133841090733	0	0		
статистике	42	inan	datv	femn	-	NOUN	obl	писал	VERB	-	-	masc	VERB	0.13738133841090733	0	0		
ИМХO	42	-	-	-	-	-	nsubj	совершенствуются	VERB	-	-	-	VERB	0.13738133841090733	0	0		
Так	42	-	-	-	-	CONJ	advmod	данные	PRTF	-	nomn	-	PRTF	0.27429529740230035	0	0		
