TOKEN	NER	COREFERENCE_CLUSTER
лучше	0	
добавляю	0	
к	0	
нему	0	
что	0	
то	0	
атипическое	0	
потому	0	
так	0	
написал	0	
"		
"	0	
с	0	
украины	0	
заказы	0	
как	0	
"		
"	0	
сколько	0	
времени	0	
после	0	
выставления	0	
инвойса	0	
он	0	
действителен	0	
"		
"	0	
planemo888	0	
писал	0	
а	0	
16	0	
июн	0	
2018	0	
15	0	
59	0	
большое	0	
спасибо	0	
рязанская	0	
область	0	
за	0	
16	0	
дней	0	
выздоравливайте	0	
побыстрее	0	
пожелание	0	
от	0	
нашей	0	
компании	0	
"		
"	0	
angel4495	0	
писал	0	
а	0	
30	0	
сен	0	
2018	0	
19	0	
35	0	
1	0	
софосбувир	0	
2	0	
даклатасвир	0	
на	0	
4	0	
недели	0	
сможете	0	
выслать	0	
можем	0	
"		
"	0	
здравствуйте	0	
уважаемые	0	
форумчане	0	
у	0	
мужа	0	
рак	0	
поджелудочной	0	
железы	0	
выведен	0	
дренаж	0	
желчного	0	
протока	0	
он	0	
зафиксирован	0	
ниже	0	
места	0	
выведения	0	
специальной	0	
наклейкой	0	
в	0	
форме	0	
бабочки	0	
не	0	
знаю	0	
как	0	
фото	0	
прикрепить	0	
никак	0	
не	0	
могу	0	
найти	0	
где	0	
купить	0	
новую	0	
может	0	
кто	0	
подскажет	0	
мы	0	
в	0	
москве	0	
заранее	0	
спасибо	0	
всем	0	
здоровья	0	
"		
"	0	
поступил	0	
фото	0	
отзыв	0	
на	0	
нашу	0	
почту	0	
"		
"	0	
андрей	0	
1977	0	
писал	0	
а	0	
15	0	
май	0	
2019	0	
11	0	
28	0	
спасибо	0	
за	0	
помощь	0	
здоровья	0	
вам	0	
желаем	0	
от	0	
лица	0	
нашей	0	
компании	0	
"		
"	0	
инсайт	0	
сказал	0	
а	0	
1	0	
фев	0	
2012	0	
3	0	
13	0	
пп	0	
типичный	0	
не	0	
значит	0	
плохой	0	
атипичные	0	
нейролептики	0	
также	0	
вызывают	0	
экстрапирамидные	0	
симптомы	0	
читал	0	
про	0	
то	0	
что	0	
не	0	
следует	0	
назначать	0	
типики	0	
как	0	
препараты	0	
первой	0	
линии	0	
вообще	0	
у	0	
атипиков	0	
есть	0	
ещё	0	
преимущества	0	
кроме	0	
меньшей	0	
вероятности	0	
эпс	0	
конкретно	0	
насчёт	0	
этаперазина	0	
проконсультируюсь	0	
с	0	
моим	0	
врачом	0	
в	0	
ближайшее	0	
время	0	
"		
"	0	
каролина19	0	
21	0	
январь	0	
2021	0	
18	0	
21	0	
писал	0	
в	0	
груди	0	
обнаружена	0	
вроде	0	
как	0	
1	0	
стадия	0	
предлагают	0	
удалять	0	
пока	0	
лучами	0	
в	0	
такой	0	
ситуации	0	
помимо	0	
удаления	0	
собственно	0	
опухоли	0	
положено	0	
проводить	0	
биопсию	0	
сторожевых	0	
лимфоузлов	0	
для	0	
исключения	0	
выявления	0	
мтс	0	
в	0	
лимфоузлах	0	
уточните	0	
у	0	
врача	0	
своего	0	
"		
"	0	
внимание	0	
если	0	
вам	0	
через	0	
систему	0	
личных	0	
сообщений	0	
незнакомые	0	
люди	0	
предлагают	0	
лекарства	0	
дают	0	
какие	0	
либо	0	
контактные	0	
данные	0	
рекомендуют	0	
продавца	0	
или	0	
предлагают	0	
консультации	0	
немедленно	0	
сообщите	0	
администрации	0	
форума	0	
даже	0	
если	0	
те	0	
кто	0	
предлагает	0	
помочь	0	
в	0	
выборе	0	
лекарств	0	
зарегистрированы	0	
на	0	
форуме	0	
давно	0	
и	0	
имеют	0	
много	0	
сообщений	0	
велика	0	
вероятность	0	
обмана	0	
при	0	
этом	0	
администрация	0	
форума	0	
ни	0	
чем	0	
вам	0	
помочь	0	
не	0	
сможет	0	
есть	0	
специальный	0	
раздел	0	
где	0	
можно	0	
купить	0	
качественные	0	
препараты	0	
у	0	
поставщиков	0	
с	0	
проверенной	0	
репутацией	0	
viewforum	0	
php	0	
f	0	
107	0	
ну	0	
а	0	
тем	0	
кто	0	
спамит	0	
в	0	
личку	0	
после	0	
первой	0	
же	0	
жалобы	0	
вас	0	
ожидает	0	
бан	0	
навсегда	0	
без	0	
всяких	0	
предупреждений	0	
"		
"	0	
alexey22	0	
сказал	0	
а	0	
18	0	
мар	0	
2010	0	
7	0	
12	0	
пп	0	
я	0	
не	0	
совсем	0	
уверен	0	
но	0	
в	0	
последние	0	
месяца	0	
полтора	0	
после	0	
отмены	0	
паксила	0	
были	0	
незначительно	0	
выражены	0	
симптомы	0	
под	0	
буквами	0	
а	0	
б	0	
е	0	
я	0	
конечно	0	
могу	0	
утверждать	0	
что	0	
у	0	
меня	0	
было	0	
что	0	
то	0	
похожее	0	
но	0	
не	0	
конретно	0	
то	0	
что	0	
было	0	
в	0	
вышеописанных	0	
пунктах	0	
есть	0	
ещё	0	
один	0	
вариант	0	
постановки	0	
диагноза	0	
в	0	
вашем	0	
случае	0	
органическое	0	
бредовое	0	
шизофреноподобное	0	
расстройство	0	
"		
"	0	
здравствуйте	0	
хотелось	0	
бы	0	
узнать	0	
при	0	
регулярном	0	
приеме	0	
препарата	0	
эглонил	0	
в	0	
сверх	0	
малых	0	
дозах	0	
50	0	
мг	0	
насколько	0	
сильно	0	
он	0	
снижает	0	
уровень	0	
пролактина	0	
и	0	
тем	0	
самым	0	
понижает	0	
потенцию	0	
и	0	
либидо	0	
"		
"	0	
давным	0	
давно	0	
после	0	
моего	0	
первого	0	
знакомства	0	
с	0	
нл	0	
в	0	
пнд	0	
было	0	
нечто	0	
знаю	0	
что	0	
обкалывали	0	
аминазином	0	
а	0	
хоррорное	0	
состояние	0	
на	0	
третий	0	
день	0	
дежурный	0	
врач	0	
назвал	0	
тревогой	0	
возможно	0	
это	0	
экстрапирамидка	0	
и	0	
была	0	
не	0	
знаю	0	
сколько	0	
кололи	0	
но	0	
кололи	0	
с	0	
целью	0	
вывести	0	
из	0	
опс	0	
тизерцином	0	
швахнули	0	
спустя	0	
лет	0	
пять	0	
и	0	
из	0	
за	0	
искусственно	0	
вызванного	0	
у	0	
себя	0	
психотического	0	
состояния	0	
после	0	
употребления	0	
психоделика	0	
помню	0	
что	0	
пару	0	
суток	0	
отходил	0	
от	0	
укола	0	
и	0	
лежал	0	
в	0	
палате	0	
смирившись	0	
со	0	
смертью	0	
без	0	
тревоги	0	
но	0	
действие	0	
его	0	
помню	0	
четко	0	
и	0	
оно	0	
схоже	0	
с	0	
аминазином	0	
p	0	
s	0	
вопрос	0	
такой	0	
экстрапирамидка	0	
может	0	
включать	0	
в	0	
себя	0	
тревогу	0	
мне	0	
один	0	
низкоквалифицированный	0	
психотерапевт	0	
как	0	
то	0	
доказывал	0	
что	0	
нейролептики	0	
тревоги	0	
вызывать	0	
не	0	
могут	0	
"		
"	0	
инсайт	0	
сказал	0	
а	0	
22	0	
янв	0	
2012	0	
2	0	
53	0	
пп	0	
говоря	0	
о	0	
своих	0	
ощущениях	0	
о	0	
препарате	0	
в	0	
небольших	0	
дозировках	0	
по	0	
12	0	
мг	0	
сутки	0	
редко	0	
вызывает	0	
нейролептический	0	
синдром	0	
по	0	
спектру	0	
напоминает	0	
мне	0	
трифтазин	0	
в	0	
облегченном	0	
варианте	0	
достаточно	0	
неплохо	0	
справляется	0	
с	0	
навязчивостями	0	
в	0	
комплексе	0	
с	0	
другими	0	
препаратами	0	
и	0	
хроническими	0	
бредовыми	0	
расстройствами	0	
с	0	
оговоркой	0	
на	0	
то	0	
насколько	0	
вообще	0	
с	0	
ними	0	
можно	0	
справиться	0	
спасибо	0	
инсайт	0	
за	0	
комментарий	0	
мне	0	
как	0	
раз	0	
против	0	
навязчивостей	0	
и	0	
выписали	0	
если	0	
начну	0	
применять	0	
свои	0	
ощущения	0	
отпишу	0	
в	0	
теме	0	
"		
"	0	
сам	0	
я	0	
лично	0	
об	0	
этом	0	
препарате	0	
не	0	
определился	0	
стоит	0	
довольно	0	
дорого	0	
хотя	0	
старый	0	
препатат	0	
эффективность	0	
низкая	0	
побочные	0	
эффекты	0	
неприятные	0	
насчет	0	
антидепрессивного	0	
эффекта	0	
при	0	
депрессивных	0	
состояниях	0	
в	0	
рамках	0	
эндогенных	0	
заболеваний	0	
то	0	
можно	0	
отметить	0	
подобные	0	
эффекты	0	
у	0	
малых	0	
доз	0	
клопиксола	0	
флюанксола	0	
и	0	
сероквеля	0	
судя	0	
по	0	
инструкции	0	
имхо	0	
имеет	0	
смысл	0	
использовать	0	
препат	0	
при	0	
синдроме	0	
раздраженного	0	
кишечника	0	
и	0	
прочих	0	
соматоформных	0	
дисфункциях	0	
жкт	0	
язвенной	0	
болезни	0	
"		
"	0	
nostrum	0	
impex	0	
в	0	
банке	0	
я	0	
так	0	
и	0	
сказала	0	
что	0	
там	0	
все	0	
указано	0	
они	0	
смотрели	0	
на	0	
меня	0	
удивленными	0	
глазами	0	
сказали	0	
что	0	
нужен	0	
номер	0	
счета	0	
и	0	
фио	0	
получателя	0	
банк	0	
скоро	0	
закрывается	0	
и	0	
поэтому	0	
я	0	
пишу	0	
сюда	0	
а	0	
перепис	0	
по	0	
почте	0	
мне	0	
сегодня	0	
недоступна	0	
"		
"	0	
большое	0	
спасибо	0	
наконец	0	
получила	0	
свою	0	
посылку	0	
пришлось	0	
понервничать	0	
оказывается	0	
не	0	
только	0	
почта	0	
россии	0	
но	0	
и	0	
индии	0	
тоже	0	
может	0	
чудить	0	
но	0	
вы	0	
всегда	0	
были	0	
на	0	
связи	0	
и	0	
даже	0	
с	0	
учётом	0	
форс	0	
мажора	0	
и	0	
самого	0	
дешёвого	0	
способа	0	
доставки	0	
посылка	0	
шла	0	
не	0	
так	0	
уж	0	
и	0	
долго	0	
чуть	0	
больше	0	
трёх	0	
недель	0	
забирала	0	
в	0	
почтовом	0	
отделении	0	
рекомендую	0	
всем	0	
не	0	
сомневайтесь	0	
очень	0	
надёжный	0	
продавец	0	
4	0	
jpg	0	
48	0	
83	0	
кб	0	
157	0	
просмотров	0	
"		
"	0	
акатизия	0	
редактировать	0	
некоторые	0	
нейролептики	0	
второго	0	
поколения	0	
такие	0	
как	0	
луразидон	0	
и	0	
частичный	0	
d2	0	
агонист	0	
арипипразол	0	
с	0	
большей	0	
вероятностью	0	
вызывают	0	
акатизию	0	
по	0	
сравнению	0	
с	0	
другими	0	
антипсихотиками	0	
второго	0	
поколения	0	
12	0	
"		
"	0	
sovihep	0	
400мг	0	
софосбувир	0	
400мг	0	
dacihep	0	
28s	0	
даклатасвир	0	
60	0	
мг	0	
всего	0	
за	0	
500	0	
за	0	
курс	0	
на	0	
12	0	
недель	0	
ledifos	0	
софосбувир	0	
400мг	0	
ледипасвир	0	
90мг	0	
по	0	
цене	0	
580	0	
за	0	
курс	0	
на	0	
12	0	
недель	0	
внимание	0	
акционные	0	
курсы	0	
заканчиваются	0	
правда	0	
не	0	
продан	0	
еще	0	
ни	0	
один	0	
из	0	
10	0	
торопитесь	0	
приобрести	0	
450	0	
дол	0	
12	0	
недель	0	
курс	0	
софосбувир	0	
даклатасвир	0	
"		
"	0	
вообще	0	
мне	0	
кажется	0	
очень	0	
быстро	0	
проводились	0	
испытания	0	
вакцины	0	
неизвестно	0	
как	0	
эта	0	
вакцина	0	
аукнется	0	
на	0	
организме	0	
через	0	
какое	0	
то	0	
время	0	
тем	0	
более	0	
при	0	
онкологии	0	
это	0	
моё	0	
сугубо	0	
личное	0	
мнение	0	
"		
"	0	
вроде	0	
бесплатно	0	
можно	0	
но	0	
это	0	
надо	0	
уточнять	0	
"		
"	0	
должно	0	
помочь	0	
если	0	
бред	0	
никак	0	
не	0	
убирается	0	
то	0	
должен	0	
же	0	
медикаментозно	0	
хотя	0	
б	0	
убираться	0	
просто	0	
знаю	0	
что	0	
это	0	
бред	0	
"		
"	0	
препарат	0	
довольно	0	
мягко	0	
работает	0	
наиболее	0	
частая	0	
побочка	0	
седация	0	
на	0	
терапевтических	0	
дозировках	0	
слабоват	0	
при	0	
воздействии	0	
на	0	
позитивную	0	
симптоматику	0	
таков	0	
рецепторный	0	
профиль	0	
применял	0	
при	0	
бар	0	
маниакальный	0	
эпизод	0	
впечатление	0	
позитивное	0	
выраженны	0	
свойства	0	
нормотимика	0	
да	0	
и	0	
от	0	
инверсии	0	
фаз	0	
предохраняет	0	
наверное	0	
может	0	
быть	0	
эффективен	0	
