TOKEN	TOKEN_VECT	POST_NUM	ANIMACY	CASE	GENDER	PERSON	POS	DEPENDENCY	HEAD	HEAD_VECTHEAD_POS	HEAD_ANIMACY	HEAD_CASE	HEAD_GENDER	HEAD_POS	SENT_VECTOR	HEAD_CHILDS_VECT	NER	COREFERENCE_CLUSTER	HEAD_VECT	
не	-0.34785494208335876	116	-	-	-	-	PRCL	advmod	прививаться		-	-	-	INFN	0.22271665382911177	0.1376445438298914	0	0	0.683285117149353	
прививаться	0.683285117149353	116	-	-	-	-	INFN	ROOT	прививаться		-	-	-	INFN	0.22271665382911177	0.1376445438298914	0	0	0.683285117149353	
ничем	-0.29107528924942017	116	-	ablt	neut	-	NPRO	obl	прививаться		-	-	-	INFN	0.22271665382911177	0.1376445438298914	0	0	0.683285117149353	
раньше	0.23664544522762299	116	-	-	-	-	COMP	advmod	прививаться		-	-	-	INFN	0.22271665382911177	0.1376445438298914	0	0	0.683285117149353	
конца	0.7407597899436951	116	inan	gent	masc	-	NOUN	obl	раньше		-	-	-	COMP	0.22271665382911177	0.7407597899436951	0	0	0.23664544522762299	
2021	-0.5573400855064392	116	-	-	-	-	-	amod	года		inan	gent	masc	NOUN	0.22271665382911177	-0.5573400855064392	0	0	0.13259223103523254	
года	0.13259223103523254	116	inan	gent	masc	-	NOUN	nmod	конца		inan	gent	masc	NOUN	0.22271665382911177	0.13259223103523254	0	0	0.7407597899436951	
либо	0.9992004036903381	116	-	-	-	-	CONJ	cc	начинать		-	-	-	INFN	0.22271665382911177	0.8412427604198456	0	0	0.11036025732755661	
начинать	0.11036025732755661	116	-	-	-	-	INFN	conj	прививаться		-	-	-	INFN	0.22271665382911177	0.1376445438298914	0	0	0.683285117149353	
прививаться	0.683285117149353	116	-	-	-	-	INFN	xcomp	начинать		-	-	-	INFN	0.22271665382911177	0.8412427604198456	0	0	0.11036025732755661	
тем	0.20449940860271454	116	-	-	-	-	CONJ	obl	прививаться		-	-	-	INFN	0.22271665382911177	0.20449940860271454	0	0	0.683285117149353	
что	-0.33889976143836975	116	-	-	-	-	CONJ	fixed	тем		-	-	-	CONJ	0.22271665382911177	-0.33889976143836975	0	0	0.20449940860271454	
есть	0.040894124656915665	116	-	-	-	-	INFN	punct	прививаться		-	-	-	INFN	0.22271665382911177	0.1376445438298914	0	0	0.683285117149353	
В	0.28417888283729553	116	-	-	-	-	PREP	case	случае		inan	loct	masc	NOUN	0.15320449551710716	0.31262531876564026	0	0	0.2170526534318924	
любом	0.341071754693985	116	-	loct	masc	-	ADJF	det	случае		inan	loct	masc	NOUN	0.15320449551710716	0.31262531876564026	0	0	0.2170526534318924	
случае	0.2170526534318924	116	inan	loct	masc	-	NOUN	obl	должен		-	-	masc	ADJS	0.15320449551710716	0.04109164575735728	0	0	0.32481327652931213	
врач	-0.6288936138153076	116	anim	nomn	masc	-	NOUN	nsubj	должен		-	-	masc	ADJS	0.15320449551710716	0.04109164575735728	0	0	0.32481327652931213	
должен	0.32481327652931213	116	-	-	masc	-	ADJS	ROOT	должен		-	-	masc	ADJS	0.15320449551710716	0.04109164575735728	0	0	0.32481327652931213	
решать	0.5351158976554871	116	-	-	-	-	INFN	xcomp	должен		-	-	masc	ADJS	0.15320449551710716	0.04109164575735728	0	0	0.32481327652931213	
можно	-0.10798946768045425	116	-	-	-	-	PRED	advmod	решать		-	-	-	INFN	0.15320449551710716	0.2876478247344494	0	0	0.5351158976554871	
ли	0.15192550420761108	116	-	-	-	-	CONJ	advmod	можно		-	-	-	PRED	0.15320449551710716	0.42090025544166565	0	0	-0.10798946768045425	
данному	-0.459211140871048	116	-	datv	masc	-	PRTF	amod	человеку		anim	datv	masc	NOUN	0.15320449551710716	-0.459211140871048	0	0	0.6898750066757202	
человеку	0.6898750066757202	116	anim	datv	masc	-	NOUN	iobj	можно		-	-	-	PRED	0.15320449551710716	0.42090025544166565	0	0	-0.10798946768045425	
прививаться	0.683285117149353	116	-	-	-	-	INFN	xcomp	решать		-	-	-	INFN	0.15320449551710716	0.2876478247344494	0	0	0.5351158976554871	
и	-0.16761508584022522	116	-	-	-	-	CONJ	ROOT	и		-	-	-	CONJ	0.15320449551710716	0.12804965674877167	0	0	-0.16761508584022522	
чем	0.12804965674877167	116	-	-	-	-	CONJ	punct	и		-	-	-	CONJ	0.15320449551710716	0.12804965674877167	0	0	-0.16761508584022522	
вот	-0.3204186260700226	117	-	-	-	-	PRCL	advmod	раньше		-	-	-	COMP	-0.0418865904211998	-0.3204186260700226	0	0	0.23664544522762299	
раньше	0.23664544522762299	117	-	-	-	-	COMP	ROOT	раньше		-	-	-	COMP	-0.0418865904211998	-0.3204186260700226	0	0	0.23664544522762299	
до	0.21230080723762512	117	-	-	-	-	PREP	case	ковида		inan	gent	masc	NOUN	0.2981884926557541	0.21230080723762512	0	0	0.38407617807388306	
ковида	0.38407617807388306	117	inan	gent	masc	-	NOUN	ROOT	ковида		inan	gent	masc	NOUN	0.2981884926557541	0.21230080723762512	0	0	0.38407617807388306	
были	0.543457567691803	117	-	-	-	-	VERB	ROOT	были		-	-	-	VERB	0.37573680467903614	0.10658649355173111	0	0	0.543457567691803	
прививки	0.10658649355173111	117	inan	gent	femn	-	NOUN	nsubj	были		-	-	-	VERB	0.37573680467903614	0.10658649355173111	0	0	0.543457567691803	
от	0.7680925726890564	117	-	-	-	-	PREP	case	гриппа		inan	gent	masc	NOUN	0.37573680467903614	0.7680925726890564	0	0	0.08481058478355408	
гриппа	0.08481058478355408	117	inan	gent	masc	-	NOUN	nmod	прививки		inan	gent	femn	NOUN	0.37573680467903614	0.08481058478355408	0	0	0.10658649355173111	
я	0.11718772351741791	117	-	nomn	-	1per	NPRO	nsubj	прививался		-	-	masc	VERB	0.23701275885105133	0.2283968726793925	0	0	0.3054123818874359	
регулярно	0.14270521700382233	117	-	-	-	-	ADVB	advmod	прививался		-	-	masc	VERB	0.23701275885105133	0.2283968726793925	0	0	0.3054123818874359	
прививался	0.3054123818874359	117	-	-	masc	-	VERB	ROOT	прививался		-	-	masc	VERB	0.23701275885105133	0.2283968726793925	0	0	0.3054123818874359	
до	0.21230080723762512	117	-	-	-	-	PREP	case	подтверждения		inan	gent	neut	NOUN	0.23701275885105133	0.2157367765903473	0	0	0.42529767751693726	
подтверждения	0.42529767751693726	117	inan	gent	neut	-	NOUN	obl	прививался		-	-	masc	VERB	0.23701275885105133	0.2283968726793925	0	0	0.3054123818874359	
онкологии	0.21917274594306946	117	inan	gent	femn	-	NOUN	nmod	подтверждения		inan	gent	neut	NOUN	0.23701275885105133	0.2157367765903473	0	0	0.42529767751693726	
после	-0.37001657485961914	117	-	-	-	-	PREP	case	онкологии		inan	gent	femn	NOUN	-0.02803266474178859	-0.37001657485961914	0	0	0.21917274594306946	
онкологии	0.21917274594306946	117	inan	gent	femn	-	NOUN	obl	сказали		-	-	-	VERB	-0.02803266474178859	-0.00818072259426117	0	0	-0.08540531992912292	
мне	-0.29235735535621643	117	-	datv	-	1per	NPRO	iobj	сказали		-	-	-	VERB	-0.02803266474178859	-0.00818072259426117	0	0	-0.08540531992912292	
сказали	-0.08540531992912292	117	-	-	-	-	VERB	ROOT	сказали		-	-	-	VERB	-0.02803266474178859	-0.00818072259426117	0	0	-0.08540531992912292	
больше	0.2919161319732666	117	-	-	-	-	COMP	advmod	не		-	-	-	PRCL	-0.02803266474178859	0.2919161319732666	0	0	-0.34785494208335876	
не	-0.34785494208335876	117	-	-	-	-	PRCL	advmod	сказали		-	-	-	VERB	-0.02803266474178859	-0.00818072259426117	0	0	-0.08540531992912292	
надо	0.38831666111946106	117	-	-	-	-	PRED	punct	сказали		-	-	-	VERB	-0.02803266474178859	-0.00818072259426117	0	0	-0.08540531992912292	
это	0.08339562267065048	117	-	-	-	-	PRCL	det	вмешательство		inan	nomn	neut	NOUN	0.1371228306421212	0.29892839342355726	0	0	0.7298887968063354	
вмешательство	0.7298887968063354	117	inan	nomn	neut	-	NOUN	ROOT	вмешательство		inan	nomn	neut	NOUN	0.1371228306421212	0.29892839342355726	0	0	0.7298887968063354	
в	0.28417888283729553	117	-	-	-	-	PREP	case	иммунитет		inan	accs	masc	NOUN	0.1371228306421212	0.28417888283729553	0	0	0.0549030601978302	
иммунитет	0.0549030601978302	117	inan	accs	masc	-	NOUN	nmod	вмешательство		inan	nomn	neut	NOUN	0.1371228306421212	0.29892839342355726	0	0	0.7298887968063354	
а	-0.466221421957016	117	-	-	-	-	CONJ	cc	вмешательство		inan	nomn	neut	NOUN	0.1371228306421212	-0.10930757969617844	0	0	0.7298887968063354	
это	0.08339562267065048	117	-	-	-	-	PRCL	det	вмешательство		inan	nomn	neut	NOUN	0.1371228306421212	-0.10930757969617844	0	0	0.7298887968063354	
вмешательство	0.7298887968063354	117	inan	nomn	neut	-	NOUN	conj	вмешательство		inan	nomn	neut	NOUN	0.1371228306421212	0.29892839342355726	0	0	0.7298887968063354	
в	0.28417888283729553	117	-	-	-	-	PREP	case	иммунитет		inan	accs	masc	NOUN	0.1371228306421212	0.28417888283729553	0	0	0.0549030601978302	
иммунитет	0.0549030601978302	117	inan	accs	masc	-	NOUN	nmod	вмешательство		inan	nomn	neut	NOUN	0.1371228306421212	-0.10930757969617844	0	0	0.7298887968063354	
и	-0.16761508584022522	117	-	-	-	-	CONJ	cc	аукнется		-	-	-	VERB	0.1371228306421212	-0.18174872050682703	0	0	0.45823779702186584	
как	-0.46102669835090637	117	-	-	-	-	CONJ	advmod	аукнется		-	-	-	VERB	0.1371228306421212	-0.18174872050682703	0	0	0.45823779702186584	
это	0.08339562267065048	117	-	-	-	-	PRCL	nsubj	аукнется		-	-	-	VERB	0.1371228306421212	-0.18174872050682703	0	0	0.45823779702186584	
аукнется	0.45823779702186584	117	-	-	-	3per	VERB	conj	вмешательство		inan	nomn	neut	NOUN	0.1371228306421212	0.29892839342355726	0	0	0.7298887968063354	
неизвестно	0.16821669042110443	117	-	-	-	-	ADVB	punct	вмешательство		inan	nomn	neut	NOUN	0.1371228306421212	0.29892839342355726	0	0	0.7298887968063354	
прививки	0.10658649355173111	117	inan	gent	femn	-	NOUN	nsubj	механизм		inan	nomn	masc	NOUN	0.15257148755093417	-0.010836537927389145	0	вакцина	0.6895161271095276	
от	0.7680925726890564	117	-	-	-	-	PREP	case	кавида		inan	gent	masc	NOUN	0.15257148755093417	0.7680925726890564	0	0	0.13900385797023773	
кавида	0.13900385797023773	117	inan	gent	masc	-	NOUN	nmod	прививки		inan	gent	femn	NOUN	0.15257148755093417	0.13900385797023773	0	0	0.10658649355173111	
это	0.08339562267065048	117	-	-	-	-	PRCL	expl	механизм		inan	nomn	masc	NOUN	0.15257148755093417	-0.010836537927389145	0	0	0.6895161271095276	
тоже	-0.09750344604253769	117	-	-	-	-	PRCL	advmod	тот		-	nomn	masc	ADJF	0.15257148755093417	-0.20384831354022026	0	0	0.10557149350643158	
тот	0.10557149350643158	117	-	nomn	masc	-	ADJF	det	механизм		inan	nomn	masc	NOUN	0.15257148755093417	-0.010836537927389145	0	0	0.6895161271095276	
же	-0.31019318103790283	117	-	-	-	-	PRCL	advmod	тот		-	nomn	masc	ADJF	0.15257148755093417	-0.20384831354022026	0	0	0.10557149350643158	
механизм	0.6895161271095276	117	inan	nomn	masc	-	NOUN	ROOT	механизм		inan	nomn	masc	NOUN	0.15257148755093417	-0.010836537927389145	0	0	0.6895161271095276	
что	-0.33889976143836975	117	-	-	-	-	CONJ	obj	механизм		inan	nomn	masc	NOUN	0.15257148755093417	-0.010836537927389145	0	0	0.6895161271095276	
и	-0.16761508584022522	117	-	-	-	-	CONJ	advmod	гриппа		inan	gent	masc	NOUN	0.15257148755093417	0.3002387434244156	0	0	0.08481058478355408	
от	0.7680925726890564	117	-	-	-	-	PREP	case	гриппа		inan	gent	masc	NOUN	0.15257148755093417	0.3002387434244156	0	0	0.08481058478355408	
гриппа	0.08481058478355408	117	inan	gent	masc	-	NOUN	ROOT	гриппа		inan	gent	masc	NOUN	0.15257148755093417	0.3002387434244156	0	0	0.08481058478355408	
и	-0.16761508584022522	117	-	-	-	-	CONJ	cc	что		-	-	-	CONJ	-0.06096947751939297	-0.011349953711032867	0	0	-0.33889976143836975	
что	-0.33889976143836975	117	-	-	-	-	CONJ	ROOT	что		-	-	-	CONJ	-0.06096947751939297	-0.011349953711032867	0	0	-0.33889976143836975	
нам	0.14491517841815948	117	-	datv	-	1per	NPRO	iobj	что		-	-	-	CONJ	-0.06096947751939297	-0.011349953711032867	0	0	-0.33889976143836975	
делать	0.11772175878286362	117	-	-	-	-	INFN	ROOT	делать		-	-	-	INFN	-0.06096947751939297	0.0	0	0	0.11772175878286362	
лечащий	0.1787816286087036	117	-	nomn	masc	-	PRTF	amod	врач		anim	nomn	masc	NOUN	-0.11641600385441311	0.1787816286087036	0	0	-0.6288936138153076	
врач	-0.6288936138153076	117	anim	nomn	masc	-	NOUN	nsubj	говорит		-	-	-	VERB	-0.11641600385441311	-0.034521819616202265	0	0	-0.6572713255882263	
говорит	-0.6572713255882263	117	-	-	-	3per	VERB	ROOT	говорит		-	-	-	VERB	-0.11641600385441311	-0.034521819616202265	0	0	-0.6572713255882263	
противопоказаний	0.12589505314826965	117	inan	gent	neut	-	NOUN	obj	говорит		-	-	-	VERB	-0.11641600385441311	-0.034521819616202265	0	0	-0.6572713255882263	
у	-0.19833505153656006	117	-	-	-	-	PREP	case	меня		-	accs	-	NPRO	-0.11641600385441311	-0.19833505153656006	0	0	-0.002310371259227395	
меня	-0.002310371259227395	117	-	accs	-	1per	NPRO	obl	говорит		-	-	-	VERB	-0.11641600385441311	-0.034521819616202265	0	0	-0.6572713255882263	
нет	0.3672216534614563	117	-	-	-	-	PRED	punct	говорит		-	-	-	VERB	-0.11641600385441311	-0.034521819616202265	0	0	-0.6572713255882263	
с	-0.303444504737854	117	-	-	-	-	PREP	case	экранов		inan	gent	masc	NOUN	0.05124572217464447	0.19147014617919922	0	0	0.6131418943405151	
голубых	0.6863847970962524	117	-	loct	-	-	ADJF	amod	экранов		inan	gent	masc	NOUN	0.05124572217464447	0.19147014617919922	0	0	0.6131418943405151	
экранов	0.6131418943405151	117	inan	gent	masc	-	NOUN	obl	говорят		-	-	-	VERB	0.05124572217464447	0.22496494837105274	0	0	0.24856404960155487	
нам	0.14491517841815948	117	-	datv	-	1per	NPRO	iobj	говорят		-	-	-	VERB	0.05124572217464447	0.22496494837105274	0	0	0.24856404960155487	
говорят	0.24856404960155487	117	-	-	-	3per	VERB	ROOT	говорят		-	-	-	VERB	0.05124572217464447	0.22496494837105274	0	0	0.24856404960155487	
все	-0.5626760721206665	117	-	-	-	-	PRCL	advmod	можно		-	-	-	PRED	0.05124572217464447	-0.22247715666890144	0	0	-0.10798946768045425	
можно	-0.10798946768045425	117	-	-	-	-	PRED	conj	говорят		-	-	-	VERB	0.05124572217464447	0.22496494837105274	0	0	0.24856404960155487	
делать	0.11772175878286362	117	-	-	-	-	INFN	csubj	можно		-	-	-	PRED	0.05124572217464447	-0.22247715666890144	0	0	-0.10798946768045425	
даже	-0.2776855230331421	117	-	-	-	-	PRCL	advmod	сразу		-	-	-	ADVB	0.05124572217464447	-0.2776855230331421	0	0	0.26272889971733093	
сразу	0.26272889971733093	117	-	-	-	-	ADVB	advmod	после		-	-	-	PREP	0.05124572217464447	0.3283858150243759	0	0	-0.37001657485961914	
после	-0.37001657485961914	117	-	-	-	-	PREP	advmod	делать		-	-	-	INFN	0.05124572217464447	-0.37001657485961914	0	0	0.11772175878286362	
или	0.3940427303314209	117	-	-	-	-	CONJ	fixed	после		-	-	-	PREP	0.05124572217464447	0.3283858150243759	0	0	-0.37001657485961914	
во	0.4882548749446869	117	-	-	-	-	PREP	case	химии		inan	gent	femn	NOUN	0.05124572217464447	0.4882548749446869	0	0	0.2497921884059906	
время	-0.8150483965873718	117	inan	accs	neut	-	NOUN	fixed	во		-	-	-	PREP	0.05124572217464447	-0.8150483965873718	0	0	0.4882548749446869	
химии	0.2497921884059906	117	inan	gent	femn	-	NOUN	obl	говорят		-	-	-	VERB	0.05124572217464447	0.22496494837105274	0	0	0.24856404960155487	
нужно	-0.06649895757436752	117	-	-	-	-	PRED	ROOT	нужно		-	-	-	PRED	0.018743351234921386	0.16616636887192726	0	0	-0.06649895757436752	
решать	0.5351158976554871	117	-	-	-	-	INFN	csubj	нужно		-	-	-	PRED	0.018743351234921386	0.16616636887192726	0	0	-0.06649895757436752	
самому	0.06936784088611603	117	-	datv	masc	-	ADJF	amod	врач		anim	nomn	masc	NOUN	0.018743351234921386	0.06936784088611603	0	0	-0.6288936138153076	
или	0.3940427303314209	117	-	-	-	-	CONJ	cc	нормальный		-	nomn	masc	ADJF	0.018743351234921386	-0.0843166708946228	0	0	0.015113318338990211	
все	-0.5626760721206665	117	-	-	-	-	PRCL	advmod	нормальный		-	nomn	masc	ADJF	0.018743351234921386	-0.0843166708946228	0	0	0.015113318338990211	
же	-0.31019318103790283	117	-	-	-	-	PRCL	advmod	все		-	-	-	PRCL	0.018743351234921386	-0.31019318103790283	0	0	-0.5626760721206665	
нормальный	0.015113318338990211	117	-	nomn	masc	-	ADJF	conj	самому		-	datv	masc	ADJF	0.018743351234921386	0.015113318338990211	0	0	0.06936784088611603	
врач	-0.6288936138153076	117	anim	nomn	masc	-	NOUN	nsubj	поставит		-	-	-	VERB	0.018743351234921386	0.20708727836608887	0	0	0.36477845907211304	
поставит	0.36477845907211304	117	-	-	-	3per	VERB	conj	нужно		-	-	-	PRED	0.018743351234921386	0.16616636887192726	0	0	-0.06649895757436752	
все	-0.5626760721206665	117	-	-	-	-	PRCL	det	точки		inan	gent	femn	NOUN	0.018743351234921386	-0.5626760721206665	0	0	0.8055011630058289	
точки	0.8055011630058289	117	inan	gent	femn	-	NOUN	obj	поставит		-	-	-	VERB	0.018743351234921386	0.20708727836608887	0	0	0.36477845907211304	
над	0.44465428590774536	117	-	-	-	-	PREP	advmod	поставит		-	-	-	VERB	0.018743351234921386	0.20708727836608887	0	0	0.36477845907211304	
и	-0.16761508584022522	117	-	-	-	-	CONJ	punct	нужно		-	-	-	PRED	0.018743351234921386	0.16616636887192726	0	0	-0.06649895757436752	
эууууу	-0.06761379539966583	117	anim	accs	femn	-	NOUN	punct	нужно		-	-	-	PRED	0.018743351234921386	0.16616636887192726	0	0	-0.06649895757436752	
нормальные	-0.07110363990068436	117	-	nomn	-	-	ADJF	amod	врачи		anim	nomn	masc	NOUN	-0.2555461563169956	-0.07110363990068436	0	0	-0.4399886727333069	
врачи	-0.4399886727333069	117	anim	nomn	masc	-	NOUN	ROOT	врачи		anim	nomn	masc	NOUN	-0.2555461563169956	-0.07110363990068436	0	0	-0.4399886727333069	
что	-0.33889976143836975	117	-	-	-	-	CONJ	ROOT	что		-	-	-	CONJ	-0.3040517717599869	0.0	0	0	-0.33889976143836975	
скажете	-0.269203782081604	117	-	-	-	2per	VERB	ROOT	скажете		-	-	-	VERB	-0.3040517717599869	0.0	0	0	-0.269203782081604	
забыл	0.21747137606143951	118	-	-	masc	-	VERB	ROOT	забыл		-	-	masc	VERB	0.21747137606143951	0.0	0	0	0.21747137606143951	
месяца	-0.024867109954357147	119	inan	gent	masc	-	NOUN	obl	обещали		-	-	-	VERB	0.3138655000789599	0.2300774771720171	0	0	0.32002875208854675	
два	0.5036813020706177	119	-	nomn	masc	-	NUMR	nummod:gov	месяца		inan	gent	masc	NOUN	0.3138655000789599	0.5036813020706177	0	0	-0.024867109954357147	
назад	0.34513619542121887	119	-	-	-	-	ADVB	advmod	два		-	nomn	masc	NUMR	0.3138655000789599	0.34513619542121887	0	0	0.5036813020706177	
производители	-0.3471090793609619	119	anim	nomn	masc	-	NOUN	nsubj	обещали		-	-	-	VERB	0.3138655000789599	0.2300774771720171	0	0	0.32002875208854675	
вакцины	0.052804816514253616	119	inan	nomn	femn	-	NOUN	nmod	производители		anim	nomn	masc	NOUN	0.3138655000789599	0.052804816514253616	мед	вакцина	-0.3471090793609619	
обещали	0.32002875208854675	119	-	-	-	-	VERB	ROOT	обещали		-	-	-	VERB	0.3138655000789599	0.2300774771720171	0	0	0.32002875208854675	
провести	0.6568644046783447	119	-	-	-	-	INFN	xcomp	обещали		-	-	-	VERB	0.3138655000789599	0.2300774771720171	0	0	0.32002875208854675	
